Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,White,Black,Asian,Hispanic
01588,Whitinsville,MA,9668,8.9,6.3,21.7,9.2,96.2,8.1,-3.3,9278,8328,5916,7822,11649,11214,17799,10286.57143,8786,94.3,1.2,0.1,2.6
01590,Sutton,MA,9080,5,5.3,20.1,3.7,158.3,-5.1,2.6,3526,6006,4231,1527,1636,18809,11436,6738.714286,3387,97.5,0.4,0.1,0.5
01602,Worcester,MA,23709,9,4.7,22.1,13.6,87.2,1.3,4.2,9431,4824,6294,13058,14966,15582,9869,10574.85714,9292,83.2,4.9,2.3,6.7
01603,Worcester,MA,20053,20.7,8.8,34.5,21.8,63.2,4.4,2.4,20508,13498,18034,19897,22364,13652,11603,17079.42857,20244,69.4,4.8,8.1,15.5
01604,Worcester,MA,35441,12.7,7.5,30.3,20.4,70.3,-9.9,4.7,14203,11020,14772,19018,20760,20532,9466,15681.57143,18123,79.4,4.2,4.4,8.7
01605,Worcester,MA,28242,17.4,9.9,29.9,27.1,53.1,-13.5,5,18473,15360,14436,22128,23675,21399,9193,17809.14286,21175,57.8,11.8,2.6,24.7
01606,Worcester,MA,19209,7.3,8.3,22.2,10.1,92.8,13.3,0.7,6818,12444,6431,8967,12867,8339,13182,9864,8115,82.9,4.8,2.4,8.5
01607,Worcester,MA,9288,14.9,9.9,29.9,16.4,65.9,13.9,9.2,16480,15346,14435,15942,21827,8044,5987,14008.71429,15336,69.7,9.4,4.5,12.4
01608,Worcester,MA,3275,30.2,15.5,47.9,47.7,33.2,30,-2.6,23506,21482,23253,24460,24554,3423,17219,19699.57143,23110,17.4,10.9,7.4,60.1
01609,Worcester,MA,20916,19.3,11.5,31.6,25.7,63.8,26.3,-0.8,19699,17643,15926,21658,22272,4096,15737,16718.71429,19736,71.5,6.1,3.5,15.6
01610,Worcester,MA,23912,27,10.5,40.4,36.6,45.2,-2.1,5.1,22901,16316,21315,23834,24190,17466,9077,19299.85714,22777,55.4,7.5,8.1,23.7
01611,Cherry Valley,MA,2548,6.2,8.3,14.8,4.1,122.2,31.9,7.1,5181,12433,1016,1848,5078,3155,7418,5161.285714,1582,92.6,4.2,0,1.7
01612,Paxton,MA,4895,4.4,2.9,15.5,3.1,134.9,25.2,7.7,2788,1547,1244,1029,3397,4299,6994,3042.571429,292,96.4,0.4,1,2
01701,Framingham,MA,31949,4.2,2.6,18.4,5.6,133.4,-8.5,0.2,2542,1189,2768,3465,3562,20108,13551,6740.714286,3390,86.9,2.5,5.1,3.2
01702,Framingham,MA,38573,17.3,3.7,23.1,16.7,75.8,-6.7,7.4,18397,2913,7355,16183,19160,19508,7280,12970.85714,13471,64.9,6.2,5.1,17.6
01719,Boxborough,MA,5137,0.3,1.2,20.2,4.7,149.8,-3.5,-0.7,157,173,4295,2477,2144,18124,15715,6155,2634,87.4,0.9,9.7,0.4
01720,Acton,MA,22436,2.6,2.8,20.5,3.2,182.1,6.3,-1.9,1034,1391,4585,1127,799,12305,16652,5413.285714,1827,87.2,0.4,9.1,1.3
01721,Ashland,MA,17159,3.9,2.2,17.4,3.9,150.1,-0.4,4.8,2214,796,2094,1676,2118,16571,9355,4974.857143,1415,90.8,1.6,2.5,2.8
01730,Bedford,MA,13847,2.4,3.5,20.5,3.7,165.9,3.8,2.8,889,2406,4597,1532,1276,13962,11217,5125.571429,1554,90.7,1,6.2,0.8
01740,Bolton,MA,5067,2.9,3.4,16.8,1.8,215.1,-13.2,17,1279,2256,1765,383,320,21312,2902,4316.714286,880,96.4,0,1.4,0.2
01741,Carlisle,MA,5074,1.4,3.6,19.8,2.4,242.3,-0.8,-5.6,363,2560,3941,631,153,16772,19423,6263.285714,2763,92.8,0,4.5,0.8
01742,Concord,MA,19345,6,5.8,37.2,5.6,195.3,2.2,-0.3,4895,7153,19714,3543,563,14983,15398,9464.142857,7499,90.6,2.2,3.1,2.9
01746,Holliston,MA,14197,3,0.9,20.4,3.9,158.8,-5.1,4,1351,89,4472,1700,1615,18808,10076,5444.428571,1854,95.4,0.3,0.9,1.4
01747,Hopedale,MA,5942,8.1,3.9,18.9,2.3,138.9,26.9,1.4,8076,3221,3176,575,2990,3973,12544,4936.428571,1379,97.3,0.3,0.9,1
01748,Hopkinton,MA,15925,2.2,3.8,22.9,2.3,202.1,31.4,9.8,751,2939,7133,595,466,3211,5677,2967.428571,268,94.5,1.1,1.6,1.6
01749,Hudson,MA,19602,9.5,3.6,19.7,6,110.8,4.4,2.9,10155,2675,3855,3914,7291,13601,11115,7515.142857,4485,92.3,1,1.1,3.2
01752,Marlborough,MA,39425,10.9,5.7,17.8,7.3,104.7,18,7.5,12064,7017,2385,5422,8905,6295,7166,7036.285714,3767,85.1,1.7,4.3,5.8
01754,Maynard,MA,10459,4.5,5.3,21,9,128.8,-10.1,1.5,2902,5987,5119,7575,4136,20569,12526,8402,5769,93.1,0.9,1.3,3.1
01756,Mendon,MA,5938,4.2,1.6,18.8,1.7,158.9,16.9,-0.7,2543,367,3070,367,1612,6743,15667,4338.428571,891,98.1,0.1,0.5,0.7
01757,Milford,MA,28543,8.1,5.6,20.1,11.1,102.3,16.8,3.8,8077,6780,4235,10179,9619,6789,10212,7984.428571,5175,90.8,0.8,1.6,4.4
01760,Natick,MA,34683,2.7,2.4,14.9,4,147.2,1.1,-1.4,1118,986,1041,1754,2319,15676,16260,5593.428571,1992,91.3,1.6,4,1.6
01770,Sherborn,MA,4245,1.4,6,23.2,1.3,227.5,57.9,-4.5,364,7549,7511,273,223,1286,18719,5132.142857,1559,95.4,0.3,2.6,1.1
01772,Southborough,MA,9536,2.5,5.7,19.9,3.7,211.7,6,4.6,972,6908,4047,1526,357,12512,9509,5118.714286,1546,93.5,0.8,3.8,1.1
01773,Lincoln,MA,5262,2.6,6.1,22.4,3.6,223.8,6,4.3,1035,7766,6607,1465,241,12510,9765,5627,2022,92.2,1.1,4.2,0.4
01775,Stow,MA,6957,0.7,2,18.3,4.5,200.6,26.9,2.6,196,635,2705,2251,484,3970,11357,3085.428571,310,94,0.2,2.3,2.3
01776,Sudbury,MA,18397,1.4,2.2,21.5,1.6,241.7,-1.2,4.6,365,782,5652,340,157,16959,9522,4825.285714,1281,93.6,0.7,3.6,1.1
01778,Wayland,MA,13562,1.5,2.4,19.7,4.5,209.5,34.2,8.8,402,976,3845,2263,375,2842,6253,2422.285714,152,91.4,0.3,5.1,1.8
01801,Woburn,MA,39609,6,5.2,18.9,7.4,117.1,7,5.7,4896,5810,3189,5558,5935,11895,8570,6550.428571,3153,88.9,1.2,4.8,3.3
01803,Burlington,MA,25467,6.1,4.2,18.9,5.2,137.9,10,3.6,5044,3771,3180,2989,3082,10067,10440,5510.428571,1911,85.9,2.4,10.1,0.7
01810,Andover,MA,34616,2.5,4.6,19.9,4.6,188.3,-6.5,4.7,973,4488,4034,2358,688,19388,9462,5913,2338,90.3,0.5,6.5,1.6
01821,Billerica,MA,31607,6.3,2.3,19.8,5.8,136.1,-6.1,5.8,5336,915,3933,3691,3270,19245,8530,6417.142857,2981,93.6,0.7,2.6,1.4
01824,Chelmsford,MA,25669,3.6,2.5,18.7,3.2,153.2,1.9,2.4,1913,1075,2990,1114,1926,15178,11616,5116,1545,92.2,0.4,4.4,1.7
01826,Dracut,MA,30633,8.9,2.6,21.4,4.6,114,9.9,0,9279,1237,5547,2377,6569,10131,14235,7053.571429,3798,94,0.8,2.3,2
01827,Dunstable,MA,3343,2.5,2.6,19.1,2.2,172.9,-48.5,-4.3,974,1168,3337,521,1044,24241,18666,7135.857143,3917,98.6,0,0.4,0.6
01830,Haverhill,MA,26499,14.4,5.1,27.5,16.1,81.8,-8,-7.9,16040,5707,12130,15655,17041,19971,20657,15314.42857,17506,86.9,1.4,0.8,9
01832,Haverhill,MA,22397,13.1,7.2,27.5,10.6,85.8,18.9,0,14658,10363,12146,9608,15509,5998,14036,11759.71429,11263,82.7,1.6,1.4,11.3
01833,Georgetown,MA,8441,3.1,3.6,16.3,2.7,157.1,42.9,2.5,1442,2576,1545,790,1714,2055,11454,3082.285714,307,98.2,0,0,0
01834,Groveland,MA,6646,3.9,4.4,18,2.6,138.9,1,3.4,2215,4092,2520,740,2991,15733,10645,5562.285714,1956,99.3,0.2,0.1,0.2
01835,Haverhill,MA,13183,4.2,6.3,19.4,7.2,105.8,14.3,5.6,2544,8251,3637,5311,8587,7842,8649,6403,2960,91.7,1.6,1.4,3.8
01840,Lawrence,MA,5165,39.4,4.4,45.2,37.9,26.7,24.2,3.4,24287,4268,22742,23947,24606,4559,10583,16427.42857,19290,19.6,2.2,0.5,75.7
01841,Lawrence,MA,48242,34,5.8,34.6,29.8,48,-4.9,17.2,23935,7319,18089,22822,24028,18762,2855,16830,19897,27.8,1.5,1.6,67.5
01843,Lawrence,MA,25397,25.4,5.3,30.6,23.9,63.2,4.7,4.9,22452,6204,15031,20928,22365,13436,9249,15666.42857,18104,48.5,1.8,5.5,41.9
01844,Methuen,MA,48607,11.3,4,21.3,9.8,104.1,12.5,4.4,12566,3454,5457,8575,9085,8725,9665,8218.142857,5503,85.6,0.6,2.7,9.5
01845,North Andover,MA,29271,3.5,4,18.8,5.2,146.3,8.1,4.7,1835,3326,3089,2987,2372,11197,9425,4890.142857,1337,92.2,0.7,3.9,1.8
01850,Lowell,MA,16006,16.6,8.1,30.9,18.8,71.4,2.8,7.3,17886,12181,15320,17901,20477,14638,7335,15105.42857,17140,70.4,4.2,6.3,15.4
01851,Lowell,MA,30022,25.9,6.4,30.3,18.6,73.1,22.1,15.4,22604,8662,14762,17764,19990,5106,3333,13174.42857,13811,52.5,3.5,29.8,9.7
01852,Lowell,MA,33822,18.8,6.2,30.2,18.9,70.6,-4.7,-2.8,19369,8190,14664,17977,20680,18676,17428,16712,19722,67.1,2.7,10.3,14.8
01854,Lowell,MA,29557,21.3,6.7,31,23,60.7,3.3,-3,20809,9283,15390,20544,22785,14306,17583,17242.85714,20472,62.2,3.9,14.4,16.1
01860,Merrimac,MA,6601,3.1,2.1,20.9,6.2,107.9,-2.3,-2.4,1443,711,4973,4149,8001,17533,17100,7701.428571,4770,98.8,0.1,0.1,0.2
01862,North Billerica,MA,10985,9.3,5.8,25.6,3.9,150.5,10.3,7.5,9880,7214,10129,1734,2085,9896,7182,6874.285714,3554,92,1.2,3.3,2.3
01863,North Chelmsford,MA,9088,4.8,2.5,19,3.9,110.4,18.8,2.8,3283,1091,3247,1687,7378,6021,11174,4840.142857,1298,92.7,0.9,4.8,0.5
01864,North Reading,MA,15396,3.1,5.2,18.9,3.3,179.5,19.3,10.9,1444,5772,3188,1203,871,5877,5102,3351,401,96.2,0.5,1.3,0.8
01867,Reading,MA,24852,3.3,4,17.5,2.9,157.9,5.8,5.1,1641,3320,2168,891,1660,12649,9057,4483.714286,1020,95.5,0.4,1.8,0.6
01876,Tewksbury,MA,29479,6,3.2,18.4,4.9,132,10.8,0,4897,1995,2775,2694,3719,9635,14204,5702.714286,2100,95.6,0.4,1.7,1.1
01879,Tyngsboro,MA,12053,4.6,1.3,16.5,4.6,155,-5.6,1.3,3032,225,1624,2328,1818,19026,12704,5822.428571,2243,95,0.4,2.2,0.8
01880,Wakefield,MA,25819,6.3,4.3,18.9,4.7,125.7,16.6,2,5337,3957,3181,2462,4528,6889,11925,5468.428571,1876,96.3,0.5,1.5,0.8
01886,Westford,MA,23232,2.6,2.5,17.1,3,177.3,9.1,7.8,1036,1062,1923,962,921,10575,6939,3345.428571,399,92.7,0.3,4.5,1.1
01887,Wilmington,MA,23141,4.6,1.8,16.9,3,147.1,-1.1,10.1,3033,520,1819,959,2323,16907,5497,4436.857143,974,95.7,0.5,1.8,0.4
01890,Winchester,MA,22075,2.7,3.1,19.3,3.4,208.6,-3.3,-0.7,1119,1805,3506,1280,387,18014,15713,5974.857143,2415,93,0.6,3.8,1.3
01901,Lynn,MA,1371,29.2,8.2,38,32.1,31.5,3.5,5,23327,12397,20142,23242,24572,14187,9160,18146.71429,21603,?,?,?,?
01902,Lynn,MA,47052,23.9,7.4,28.8,24,55.5,8,-1.5,21945,10867,13422,20972,23454,11316,16317,16899,19993,53.4,11.3,6.7,24
01904,Lynn,MA,17521,7.4,3.5,18.9,5.3,123.9,2.8,8.3,6969,2480,3167,3118,4786,14592,6612,5960.571429,2395,86.8,3.2,3.2,4.6
01905,Lynn,MA,25668,22.1,5.3,28,22.8,74.2,-0.1,14.8,21207,6194,12663,20431,19660,16472,3523,14307.14286,15827,60.8,9,8.6,17.5
01906,Saugus,MA,27620,9.9,5.3,21.2,6.6,112.8,10.7,1.7,10769,6105,5356,4626,6832,9702,12269,7951.285714,5133,96.9,0.3,1.2,0.7
01907,Swampscott,MA,14217,4.6,1.1,19,5.4,143.6,-1.4,1.3,3034,152,3236,3223,2602,17048,12696,5998.714286,2443,96.9,0.5,0.3,1
01908,Nahant,MA,3454,2.9,6,18.8,4.9,95.2,7.9,-6,1280,7559,3119,2698,11980,11345,19652,8233.285714,5524,95.8,0.1,2.5,0.7
01913,Amesbury,MA,16907,6.4,5.9,19.8,5.2,111.7,8.6,3.4,5469,7394,3968,3000,7071,10873,10613,6912.571429,3594,96.3,0.4,0.6,0.9
01915,Beverly,MA,40670,5.9,4.5,22,8,106.2,7,2.9,4757,4334,6206,6346,8478,11904,11105,7590,4591,94.6,0.9,1.1,1.9
01923,Danvers,MA,27266,5.6,4.6,19.5,4.4,113.7,8.7,1.9,4318,4532,3705,2172,6631,10822,12067,6321,2840,96.7,0.5,0.8,0.9
01929,Essex,MA,3608,2.9,6.5,16.4,6.5,134.8,19.3,4.2,1281,8683,1597,4461,3416,5881,9826,5020.714286,1465,97.7,0,0.9,0
01930,Gloucester,MA,29399,11.3,6.5,26.1,9.3,89.7,4.3,-0.8,12567,8810,10685,7970,14007,13684,15778,11928.71429,11559,95.9,0.6,0.5,1.8
01938,Ipswich,MA,13616,3.6,3.8,19.3,6.9,111.5,3.7,-6.1,1914,2958,3521,4963,7126,14021,19717,7745.714286,4836,97.4,0,0.5,0.9
01940,Lynnfield,MA,12944,3.1,5.5,18.4,2,163.2,18.6,20.1,1445,6465,2804,450,1392,6087,2190,2976.142857,272,96,0.5,0.8,1.2
01944,Manchester,MA,5286,3.6,2,27.3,7,138.9,-3.6,-2.7,1915,647,11896,5133,2994,18164,17345,8299.142857,5622,99.4,0,0.1,0
01945,Marblehead,MA,20270,2.2,4.5,20.1,4.9,150.2,-6.4,0.7,752,4276,4219,2706,2111,19357,13232,6664.714286,3294,97.1,0.4,0.7,0.6
01949,Middleton,MA,9436,8.8,4,40.4,5.2,158.4,11.1,12.1,9128,3419,21294,3082,1630,9470,4543,7509.428571,4480,90.2,3.1,0.7,4.9
01950,Newburyport,MA,17766,2.9,3.1,23.4,7.4,124.8,2.3,3.5,1282,1806,7683,5595,4657,14928,10550,6643,3260,97,0.2,0.5,1.4
01951,Newbury,MA,4051,4.4,4.7,23.7,4.3,133.2,31.9,27.3,2789,4742,8023,2094,3586,3152,1350,3676.571429,533,96.7,0.2,0.2,1.3
01952,Salisbury,MA,8672,10.2,5.8,25.5,9.6,101.4,6.3,0.4,11159,7232,10023,8364,9877,12336,13411,10343.14286,8881,96.8,1,0.6,0.4
01960,Peabody,MA,51729,9.7,4,19.5,9,88.2,10.8,4.4,10465,3434,3700,7568,14567,9661,9670,8437.857143,5824,92.6,0.6,1.2,3.5
01966,Rockport,MA,7111,2.9,3.5,20.7,5.6,94.6,4.8,0,1283,2412,4792,3484,12215,13341,14410,7419.571429,4352,97,0.3,0.9,0.7
01969,Rowley,MA,6081,4.5,0.7,22.2,5,126.6,5.3,4.4,2903,42,6354,2835,4407,12989,9689,5602.714286,2005,98.5,0,0.5,0
01970,Salem,MA,42332,9,5.9,24.4,14.5,88.4,2,1.5,9432,7432,8815,14050,14509,15147,12497,11697.42857,11166,82.3,2.1,2.4,11
01982,South Hamilton,MA,8102,2.7,3.5,21.6,7.4,159.7,-12.5,-1.4,1120,2409,5763,5576,1565,21159,16284,7696.571429,4760,93,0.3,3.8,1.7
01983,Topsfield,MA,6379,4,1.2,15,5.3,167.1,22,9.1,2331,179,1076,3094,1237,5115,6065,2728.142857,210,97.2,0.1,0.8,0.5
01984,Wenham,MA,5092,2.1,5.8,23.1,2.7,159.3,36.4,1.3,689,7110,7386,807,1581,2584,12625,4683.142857,1184,99.4,0,0.4,0
01985,West Newbury,MA,4427,2.5,4.2,19.5,7.2,191.3,69.9,-6.7,975,3720,3703,5312,637,981,20013,5048.714286,1490,97.8,0.1,0.1,1.2
02019,Bellingham,MA,16682,6.4,4.2,18.1,3,129,24.8,8.3,5470,3780,2573,968,4103,4401,6556,3978.714286,675,96.3,0.7,0.6,1.1
02021,Canton,MA,22276,3.1,3.7,21.7,6.4,138.6,15.4,7.6,1446,2748,5878,4375,3014,7339,7114,4559.142857,1070,91.3,2.8,2.8,1.8
02026,Dedham,MA,25224,5.9,2,20.8,4.8,121.7,-1,9.8,4758,666,4876,2605,5167,16873,5711,5808,2220,93.5,1.1,1.9,2.4
02030,Dover,MA,5814,1,4.2,22.7,0.6,270.6,13.5,12.1,239,3710,6919,175,65,8208,4542,3408.285714,414,92.9,0.9,3.9,1.4
02035,Foxboro,MA,17243,5.3,2.2,20.6,5,129.5,4.7,6.7,3930,820,4678,2812,4040,13384,7790,5350.571429,1759,96.3,1.1,1.4,0.6
02038,Franklin,MA,32731,3.8,2.2,17.4,3.3,157.9,24.1,1.7,2117,795,2093,1192,1661,4561,12240,3522.714286,465,94.9,1,2,0.9
02043,Hingham,MA,22733,2.2,6.4,22.1,4.8,169.5,27.4,1.8,753,8471,6315,2620,1152,3872,12135,5045.428571,1486,96.9,0.3,0.5,0.5
02045,Hull,MA,10403,4.1,5.7,25.7,4.8,108.5,-2.5,0,2439,6929,10247,2641,7851,17639,14685,8918.714286,6592,96.6,0.1,0.5,1.2
02047,Humarock,MA,151,0,24.1,100,0,45.7,-60.4,-50,2,24018,24644,147,24172,24464,24618,17437.85714,20700,?,?,?,?
02048,Mansfield,MA,23482,3.2,4,17.7,3,135.7,2.2,6.2,1543,3319,2305,966,3303,14990,8167,4941.857143,1385,93.3,2.5,1.9,0.5
02050,Marshfield,MA,25786,4,3.9,19.3,7,121,-1.1,1,2332,3156,3523,5072,5273,16913,12960,7032.714286,3764,97.3,0.5,0.2,0.6
02052,Medfield,MA,12368,1.9,4.8,18.9,3.7,201.3,-10.8,-6.3,573,4915,3187,1518,478,20773,19878,7331.714286,4224,96.9,0.4,0.9,0.8
02053,Medway,MA,13069,4.2,2.8,13.4,3.1,160.8,1.9,-0.3,2545,1415,652,1021,1518,15175,15399,5389.285714,1803,96.5,0.1,0.7,0.9
02054,Millis,MA,8051,2.2,0.5,23.1,6.8,134.2,-12.2,6.1,754,18,7341,4878,3477,21092,8285,6549.285714,3151,95,1.5,0.5,1.6
02056,Norfolk,MA,11427,8.9,3.6,38.7,4,206.1,17.3,5.5,9280,2669,20525,1837,417,6571,8724,7146.142857,3933,87,4.1,1.5,5.1
02061,Norwell,MA,10740,3.7,2.5,21.5,3.2,162.8,21.5,3.6,2010,1077,5656,1137,1410,5242,10412,3849.142857,606,97,0.1,1.8,0.3
02062,Norwood,MA,28962,5.6,3.2,17.6,8.2,117.5,7.7,6.8,4319,1988,2238,6565,5859,11447,7705,5731.571429,2130,90,1.5,4.8,1.8
02066,Scituate,MA,17880,2.5,3.8,22.2,3,152.2,3.2,9.7,976,2943,6371,997,1978,14317,5747,4761.285714,1237,95.7,0.1,0.6,0.4
02067,Sharon,MA,17837,2,4.2,17.1,2.7,181.2,11.6,-0.8,628,3714,1932,793,819,9207,15752,4692.142857,1193,89.3,3.5,3.9,1.2
02072,Stoughton,MA,28110,10,6.5,19.4,8.1,111.1,157.1,4.8,10914,8788,3640,6452,7230,241,9272,6648.142857,3271,87.4,6.5,1.6,0.8
02081,Walpole,MA,19270,5.8,3.8,13.6,2.3,142.6,9.2,5,4618,2998,703,560,2666,10517,9138,4457.142857,989,94.1,1.9,0.8,2.6
02090,Westwood,MA,15094,2.8,1.4,14.2,1.6,198.2,12.3,16.2,1198,253,819,326,511,8823,3154,2154.857143,109,95.1,0.2,2.4,1
02093,Wrentham,MA,11287,3.4,2.6,19.7,5.3,149.7,17.3,0.2,1747,1180,3847,3124,2152,6578,13512,4591.428571,1108,96.9,0.5,1.2,0.5
02108,Boston,MA,4183,2.4,9.3,20.2,8.4,151.6,11.8,3.6,890,14258,4360,6832,2020,9093,10434,6841,3504,88.8,4.5,2.4,3.2
02109,Boston,MA,3947,12.6,6.8,19.2,13,162.4,-31.2,10.5,14080,9471,3453,12400,1434,23493,5327,9951.142857,8267,93.9,0,2.6,2.9
02110,Boston,MA,2048,1.4,14.8,26.2,10,187,28.9,7.6,366,20940,10834,8869,720,3602,7099,7490,4451,?,?,?,?
02111,Boston,MA,7537,24.2,2.3,27.8,24.6,75.1,-3.4,11.8,22048,970,12437,21224,19400,18104,4697,14125.71429,15520,?,?,?,?
02113,Boston,MA,7221,6,4.5,11.6,12.2,111.6,6.7,-1.1,4898,4336,350,11474,7117,12084,16017,8039.428571,5250,94.3,0.2,1.1,1.8
02114,Boston,MA,12882,4.2,7.8,19.8,15.5,125.8,2.5,6.7,2546,11481,3976,15069,4527,14793,7799,8598.714286,6075,78.8,6.7,7.5,4.7
02115,Boston,MA,28536,9.7,6.2,29.2,39,46.3,3.5,-3.4,10466,8104,13797,24031,24141,14186,17910,16090.71429,18793,65.7,9.9,11.7,8.9
02116,Boston,MA,22433,7.5,6.9,18.3,12.8,135.7,15.2,5.6,7129,9643,2738,12172,3315,7421,8645,7294.714286,4159,71.8,7.4,13.6,4.1
02118,Boston,MA,27526,16.5,4.7,28.5,25.1,90.9,10.6,8.8,17807,4881,13122,21403,13581,9770,6278,12406,12448,43.2,23.2,10.8,18.4
02126,Mattapan,MA,27835,20.2,8.4,28.4,20,67,7.1,-6,20223,12745,13065,18721,21576,11877,19653,16837.14286,19908,4.4,81.2,0.8,7
02127,Boston,MA,36494,10.5,4.6,20,17.4,113.2,7.6,7.6,11566,4635,4128,16769,6759,11519,7133,8929.857143,6607,84.6,2.3,4,7.6
02128,Boston,MA,44989,32.2,6.3,21.6,20.3,74.5,21.4,6.2,23766,8452,5807,18919,19564,5297,8100,12843.57143,13236,49.7,3.1,3.9,38.9
02129,Charlestown,MA,18058,9,5.5,20.5,20.3,127.4,30.8,13.8,9433,6572,4619,18917,4317,3282,3881,7288.714286,4153,78.2,3.9,5.2,11.4
02130,Jamaica Plain,MA,39257,8.1,4.1,19.4,18.3,113,18.4,10.1,8078,3601,3611,17501,6800,6164,5485,7320,4205,52.6,14.5,4.9,25
02131,Roslindale,MA,31890,11.2,5,22.9,15,93.6,14.1,3.8,12432,5463,7146,14577,12587,7937,10227,10052.71429,8405,57.3,15.1,2.7,19.5
02132,West Roxbury,MA,28506,6.1,3.5,18.2,6.2,128.3,1.1,10.6,5045,2452,2648,4124,4199,15677,5250,5627.857143,2025,89.1,2,3.6,3.3
02134,Allston,MA,18238,11.4,11.1,21.6,27.4,64.2,18.3,3.1,12696,17064,5843,22216,22187,6210,10886,13871.71429,15119,59.4,5.1,17.7,12.7
02135,Brighton,MA,38682,8.9,8.5,21.8,24.3,74,27.8,1.6,9281,12861,6044,21099,19734,3816,12340,12167.85714,11994,73.2,3.8,11.7,7.5
02136,Hyde Park,MA,31052,12,5.5,23.2,10.6,89.5,42.4,9.4,13399,6612,7505,9579,14084,2094,5870,8449,5850,49.3,32,1.8,13.6
02138,Cambridge,MA,37252,2.3,7.4,24.2,12.2,116,5.4,-0.1,825,10670,8612,11513,6176,12936,15298,9432.857143,7451,73.2,6.1,11.6,5.5
02139,Cambridge,MA,36422,6.8,7.8,20.1,14.3,114.7,-3.7,8.3,6054,11516,4261,13797,6461,18212,6621,9560.285714,7618,56.9,16,13,8.6
02140,Cambridge,MA,18384,6.7,3.1,19.3,12.2,122.8,2.1,7.2,5907,1869,3508,11486,4986,15052,7395,7171.857143,3979,63.1,16.9,10.4,4.9
02141,Cambridge,MA,13055,9.6,5.9,20.7,17.6,103.3,16,1.1,10303,7444,4825,16956,9349,7116,12824,9831,8071,62.9,8.2,9.3,12.2
02142,Cambridge,MA,2935,0.4,12.7,32.7,23.5,145.8,12.9,13.9,163,18980,16797,20769,2425,8518,3858,10215.71429,8672,?,?,?,?
02143,Somerville,MA,26267,9.7,2,18,14.7,106.6,-6.9,11.4,10467,680,2502,14252,8380,19562,4861,8672,6198,75.4,5,7.7,6
02144,Somerville,MA,24930,6.2,2.7,16.8,15.9,127.1,14,8.9,5182,1323,1764,15435,4357,7968,6222,6035.857143,2486,82.6,4.6,5.8,3.9
02145,Somerville,MA,25291,16.5,5.3,23.6,13.7,85.6,59.4,20.2,17808,6172,7920,13182,15597,1235,2178,9156,6985,60.9,8.3,5.5,15.3
02148,Malden,MA,60725,14.1,5,25.8,15.6,80,1.1,2.6,15723,5483,10356,15191,17715,15710,11418,13085.14286,13647,69.5,7.8,13.9,4.7
02149,Everett,MA,43717,20.2,6.6,22.4,14.9,74,6.9,6.9,20224,9066,6613,14460,19714,11998,7640,12816.42857,13197,75,5.9,3.2,9.6
02150,Chelsea,MA,37567,34.6,4.9,24.5,20.9,69.7,5.6,6.2,23983,5318,8911,19310,20906,12859,8159,14206.57143,15658,37.6,6.1,3.9,48.3
02151,Revere,MA,53109,17.8,5.8,24.7,15.6,74.2,12.9,8.6,18761,7294,9139,15186,19645,8550,6397,12138.85714,11941,78.7,2.3,4.5,9.6
02152,Winthrop,MA,17962,5.2,6.4,23.3,8.6,90.3,22.8,10,3787,8502,7621,7113,13767,4931,5537,7322.571429,4210,93,1,0.8,3.3
02155,Medford,MA,59166,8.5,4.2,20.4,10.7,111.7,7.6,2.8,8659,3817,4504,9680,7086,11521,11197,8066.285714,5292,84.6,5.9,4.3,2.5
02163,Boston,MA,2361,0,22.6,79.8,31,63.1,-6,42.9,3,23842,24597,23067,22392,19239,545,16240.71429,19033,?,?,?,?
02169,Quincy,MA,55706,10.1,5.5,21.8,11,89.9,4.7,3.7,11026,6593,6018,10058,13917,13409,10370,10198.71429,8644,81.9,2.5,11.3,1.7
02170,Quincy,MA,19860,14.5,4.1,22.7,9.1,102.5,-86.3,18,16126,3672,6918,7701,9556,24635,2710,10188.28571,8622,76.6,0.6,20,1.2
02171,Quincy,MA,17611,11.6,5.7,21.2,9.1,104.6,-19.1,4.2,12935,7025,5362,7694,8938,22320,9896,10595.71429,9327,69.8,0.7,25.2,2.2
02176,Melrose,MA,27681,5.7,3.9,15.8,3.4,124.7,4.5,6.3,4466,3184,1341,1263,4667,13517,8048,5212.285714,1628,94.3,0.8,2.1,0.9
02180,Stoneham,MA,21752,6.4,3.5,16.7,4.6,113.9,14.1,1.1,5471,2460,1724,2330,6593,7926,12829,5619,2015,93.8,0.3,2.4,2
02184,Braintree,MA,36905,6.1,2.9,21.3,5.9,123.6,12.2,4.6,5046,1585,5440,3809,4835,8889,9495,5585.571429,1984,93.2,0.9,3.1,1.2
02186,Milton,MA,27303,3.1,2.7,15.4,4,169.8,-7.1,2.8,1447,1289,1205,1755,1144,19634,11243,5388.142857,1800,84.6,10,1.7,1.6
02188,Weymouth,MA,14911,6,5.9,22.7,6.4,104.5,4.4,4.4,4899,7378,6938,4386,8957,13608,9694,7980,5170,93.7,1.4,1.2,1.5
