"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz"
"Z57213","Astoria","SD",490,9.3," 7.0",18.6,13.3,109.4,8,23.1
"Z57216","Big Stone City","SD",1056,7.59999999999999," 9.4",23.3,13.3,106.6,5,0
"Z57218","Brandt","SD",386,7.3," 3.4",25.3,2.6,136.1,20,-20
"Z57219","Bristol","SD",522,8.8,"15.3",15.2,9.1,85.9,-30.1,7.7
"Z57220","Bruce","SD",722,3.90000000000001," 7.7",7.90000000000001,16.9,110.9,51.6,55.6
"Z57221","Bryant","SD",793,12.5,"10.5",26.4,7.5,98.7,36,20.8
"Z57223","Castlewood","SD",1280,4,"11.6",10.6,5.5,124.1,39.4,14.7
"Z57225","Clark","SD",1749,11.5,"10.8",17.4,13.5,95.1,11.3,7.40000000000001
"Z57226","Clear Lake","SD",2057,11," 6.1",11.1,4.7,103,5.5,4.09999999999999
"Z57227","Corona","SD",440,10.1,"14.8",16.7,3.4,112.5,21.3,0
"Z57231","De Smet","SD",1712,8.8," 5.9",15.1,9.2,109,4.2,5.7
"Z57232","Eden","SD",295,19.4," 5.3",5.8,8.5,68.7,-8,-25
"Z57234","Estelline","SD",1430,10.2," 2.2",14.9,13.4,112.3,1,-8
"Z57235","Florence","SD",902,2.5," 1.3",9.3,5.8,119.6,12.7,-10
"Z57237","Gary","SD",554,9.59999999999999," 9.0",22.7,10.5,79.7,-13.1,0
"Z57241","Hayti","SD",959,6.7,"10.6",16.4,1,102.4,31.9,24.1
"Z57243","Henry","SD",752,7.7,"11.1",9.90000000000001,5.9,120.7,-4.7,5.3
"Z57246","Labolt","SD",153,3.8," 8.5",14.8,15.1,144.7,7.09999999999999,-16.7
"Z57248","Lake Norden","SD",1144,6.40000000000001," 3.1",15.5,7.4,121.5,12.7,33.3
"Z57249","Lake Preston","SD",886,8.90000000000001,"10.0",14.6,7.6,106.5,-7.3,0
"Z57251","Marvin","SD",143,7.59999999999999,"16.4",8.2,0,73.9,-76.5,-40
"Z57252","Milbank","SD",4592,8.40000000000001," 5.6",15.4,6.8,96.1,9.2,-0.5
"Z57255","New Effington","SD",379,10.6," 9.8",27.6,11.4,70.4,25,60
"Z57257","Peever","SD",845,15.8," 8.9",32.5,29.2,97.7,-26.7,-28.6
"Z57259","Revillo","SD",485,13.2," 9.9",28.9,12.2,120.7,54.3,36.4
"Z57260","Rosholt","SD",1073,7,"12.2",23.3,17.5,111.2,-11.7,-4
"Z57261","Roslyn","SD",312,15.6,"15.8",8.90000000000001,9,71.6,-1.2,20
"Z57262","Sisseton","SD",5463,16.3," 9.5",28.2,25.3,81.1,-3.7,-6
"Z57263","South Shore","SD",482,17.2," 7.8",9,7.1,90.4,43.8,16.7
"Z57264","Stockholm","SD",229,3.09999999999999," 4.3",25,23.6,71.1,-31.2,-16.7
"Z57266","Summit","SD",691,17.5,"12.8",20.6,17.8,97.3,30.4,25
"Z57270","Veblen","SD",940,15.9,"14.4",22.9,20.3,88.6,6.7,-8.3
"Z57271","Vienna","SD",305,26,"21.4",32.4,7.3,81.6,2.90000000000001,14.3
"Z57272","Wallace","SD",192,2.8,"25.2",29.8,8.9,104.3,-4.3,0
"Z57273","Waubay","SD",1242,12.7,"10.5",22.9,33.3,74.7,-2.59999999999999,24
"Z57274","Webster","SD",2692,9.09999999999999,"14.0",20.3,22.4,70.9,2.3,7
"Z57276","White","SD",1227,10.1," 4.1",15.8,12.5,117.7,-1.09999999999999,-9.5
"Z57278","Willow Lake","SD",917,8.8," 3.5",15.9,23.9,87.3,34.8,25
"Z57279","Wilmot","SD",978,11.2,"13.6",16.1,10.5,98.1,6,20.6
"Z57301","Mitchell","SD",18470,8.90000000000001," 4.5",16.9,13.1,97.3,3.09999999999999,-0.700000000000003
"Z57311","Alexandria","SD",1682,7," 8.1",17.1,14.6,128.2,39.4,23.1
"Z57313","Armour","SD",1263,12.6," 7.9",17.5,7.1,87.6,13.3,2.40000000000001
"Z57314","Artesian","SD",845,13,"11.3",15.5,18.6,103.6,-30.2,-11.1
"Z57315","Avon","SD",1148,8.7,"12.0",16,4.6,115.7,26.9,6.09999999999999
"Z57317","Bonesteel","SD",581,17.8,"11.6",33.6,20.1,66.5,-1.2,0
"Z57319","Bridgewater","SD",1118,14.7,"12.4",19.7,7.8,104.8,4.5,-6.2
"Z57323","Carthage","SD",193,5.59999999999999,"25.9",17.3,13,63.4,17.9,-22.2
"Z57324","Cavour","SD",358,1.09999999999999," 4.0",10.8,3.1,123.2,220,100
"Z57325","Chamberlain","SD",3322,9.2," 9.5",15.3,10,105,2.2,-1.2
"Z57328","Corsica","SD",1061,18.3," 9.3",15.4,9.7,116,6.3,9.09999999999999
"Z57331","Dimock","SD",435,2.2,"13.3",15.2,7.4,166.8,20,16.7
"Z57332","Emery","SD",774,4.3," 8.8",13.1,9.8,102.6,-43.1,3.59999999999999
"Z57334","Ethan","SD",829,9," 2.3",8.8,5.5,111.7,6.8,17.6
"Z57335","Fairfax","SD",303,7.5,"15.1",7.2,1.7,64.3,-5.59999999999999,-12.5
"Z57339","Fort Thompson","SD",1550,18.8,"12.4",40.2,39.3,56.3,17.7,12.5
"Z57342","Geddes","SD",483,6.90000000000001,"17.2",17.7,5,92.9,-28.3,0
"Z57345","Highmore","SD",1271,7.59999999999999,"14.2",14.1,7.5,104.4,-2.90000000000001,7.7
"Z57348","Hitchcock","SD",498,5.90000000000001," 2.2",13.1,5.2,117.7,-10.5,14.3
"Z57349","Howard","SD",1561,9.09999999999999,"10.6",14.7,10.4,98.1,5.8,3.3
"Z57350","Huron","SD",15366,17.3," 7.1",19.5,21.7,89.7,1.90000000000001,-1.5
"Z57355","Kimball","SD",1050,16.5,"14.8",18.3,10.2,90.2,32.3,22.2
"Z57356","Lake Andes","SD",1871,12.3,"16.5",40.9,41.9,66.1,15.3,11.5
"Z57359","Letcher","SD",661,4.90000000000001," 8.9",12.1,5.6,102.7,13.6,33.3
"Z57362","Miller","SD",2219,12.9,"12.1",16.5,9.8,85.3,15.6,3.90000000000001
"Z57363","Mount Vernon","SD",1130,6.5," 7.9",15.2,12.2,111.4,-5.90000000000001,10
"Z57365","Oacoma","SD",687,9.09999999999999," 4.0",14.8,8.3,105.5,-32.1,23.5
"Z57366","Parkston","SD",2372,12.1," 8.5",7.90000000000001,7.7,95,11.7,4.09999999999999
"Z57367","Pickstown","SD",202,7.8,"10.7",12.3,13.4,124.5,-0.900000000000006,0
"Z57368","Plankinton","SD",1196,12.9," 6.6",17.8,8.3,100.3,7.09999999999999,-4.40000000000001
"Z57369","Platte","SD",2823,17.8," 9.1",23.2,17.3,93.6,6.90000000000001,3.8
"Z57370","Pukwana","SD",791,9.3,"16.8",17.2,12.6,94.4,54.2,10
"Z57375","Stickney","SD",758,14,"10.8",13.6,6.9,98.7,28.4,4.3
"Z57376","Tripp","SD",1002,16.5,"15.2",21.8,19.6,76.4,-16.8,-24.1
"Z57380","Wagner","SD",3629,14.7,"10.8",30.9,25.5,74.4,5.40000000000001,-3.3
"Z57383","White Lake","SD",708,8.90000000000001,"14.2",14.3,9.9,80,-25.9,-26.1
"Z57384","Wolsey","SD",857,5.3," 6.2",10.3,5.5,121.4,-10.7,-15
"Z57401","Aberdeen","SD",31563,8.09999999999999," 6.1",14.6,10.7,101.3,2.3,-2.8
"Z57420","Akaska","SD",57,12.3," 2.2",50,17.5,99.8,400,33.3
"Z57424","Ashton","SD",310,6.8," 7.6",24,4.2,123.9,30.8,-33.3
"Z57427","Bath","SD",900,2.09999999999999," 7.8",18.5,0,155.3,30.9,10.5
"Z57428","Bowdle","SD",736,15.3,"11.2",16.2,8.5,122.7,-12.5,-20.6
"Z57430","Britton","SD",2270,9.5,"14.1",17.5,11.6,106.8,33.4,6.3
"Z57432","Claremont","SD",579,9.59999999999999,"13.1",25.4,22.5,138.7,49,0
"Z57433","Columbia","SD",292,4.59999999999999," 7.1",27,4.8,113.5,-23.3,-10
"Z57434","Conde","SD",501,9.5," 2.0",28.6,19.2,77,0,0
"Z57436","Doland","SD",431,11.3,"17.1",19.2,3.7,112.8,114.3,50
"Z57437","Eureka","SD",1115,26.3,"19.5",13.7,12.6,68.1,1.40000000000001,12
"Z57438","Faulkton","SD",1490,9.09999999999999," 7.5",22.2,20.1,81.3,14.1,10.4
"Z57441","Frederick","SD",701,8.40000000000001,"10.6",18.9,8.7,108.1,-3.2,15.4
"Z57442","Gettysburg","SD",1715,7.5," 8.4",24,13.5,95.2,2.09999999999999,-1.40000000000001
"Z57445","Groton","SD",2219,3.5,"10.7",10.7,2.5,132.8,9.3,5.90000000000001
"Z57446","Hecla","SD",293,12," 7.2",21.3,11.4,85.9,1.2,0
"Z57448","Hosmer","SD",397,13.4,"14.3",17.8,21,78.5,57.6,-10
"Z57450","Hoven","SD",695,13.6," 7.3",26.5,13.9,92.3,8.59999999999999,-24.1
"Z57451","Ipswich","SD",2148,7.09999999999999,"10.1",12.7,12.4,131.7,9.09999999999999,3.5
"Z57454","Langford","SD",585,9,"12.8",11.6,11.5,105.5,21.3,18.8
"Z57455","Lebanon","SD",59,15.2,"40.6",3.2,0,73.6,-41.2,-20
"Z57456","Leola","SD",904,12.9,"12.4",22,20.8,68.5,70.5,5.3
"Z57461","Mellette","SD",360,5.40000000000001," 6.1",26.3,8.1,141.8,16.7,22.2
"Z57465","Northville","SD",365,3.7,"18.5",18.6,2.8,154.5,120.5,62.5
"Z57466","Onaka","SD",169,2.40000000000001,"11.2",6.59999999999999,5.9,111.4,-44.4,25
"Z57467","Orient","SD",314,7,"26.2",21.6,11.8,108.3,-20.8,33.3
"Z57468","Pierpont","SD",210,7.09999999999999," 7.9",14.5,8.6,121,-58.3,-40
"Z57469","Redfield","SD",3384,7.09999999999999," 9.9",13.3,13.1,81.2,5.90000000000001,-0.799999999999997
"Z57471","Roscoe","SD",662,17," 9.0",21.8,12.5,80.4,10.6,18.2
"Z57472","Selby","SD",1180,14.3,"11.5",17.6,11.8,95.9,6.90000000000001,-2.7
"Z57476","Tulare","SD",461,4," 6.7",15.5,4.6,99.8,2.3,-9.09999999999999
"Z57479","Warner","SD",646,3.2," 1.6",9.5,5.5,145.1,102.2,0
"Z57481","Westport","SD",530,12.7," 6.2",47.3,35.8,117.7,82.8,116.7
"Z57501","Pierre","SD",16745,9.59999999999999," 6.3",16.9,9.8,117.2,6.7,-1.09999999999999
"Z57522","Blunt","SD",387,6.90000000000001,"15.3",19.6,17.5,113.8,75,42.9
"Z57523","Burke","SD",1083,8.3,"14.3",16.6,19.4,76.5,24.4,10.4
"Z57528","Colome","SD",774,4,"16.6",17.4,10.7,85.9,0,-17.4
"Z57529","Dallas","SD",366,9.8,"22.5",13.5,19.6,93.2,-72.4,-15.4
"Z57531","Draper","SD",204,9.90000000000001," 1.9",11.3,6.4,96.7,-13.6,-16.7
"Z57532","Fort Pierre","SD",2805,10.5," 9.7",9.8,8,111.3,7.09999999999999,9.90000000000001
"Z57533","Gregory","SD",1912,14.5," 9.1",20.4,19.9,66.5,10.6,4.40000000000001
"Z57543","Kadoka","SD",957,7.8," 9.8",13.2,14.2,90.8,16.9,22.6
"Z57548","Lower Brule","SD",1395,23.7," 9.6",44.9,46.3,62.3,3.90000000000001,0
"Z57551","Martin","SD",2018,14.3,"12.0",28.9,21.9,91.7,-0.900000000000006,-3.09999999999999
"Z57552","Midland","SD",495,5.40000000000001,"12.4",24.9,15.6,74.3,-25,-21.4
"Z57555","Mission","SD",4099,22.8,"11.1",44.2,44.5,71.5,4,14.6
"Z57559","Murdo","SD",540,7.40000000000001,"11.6",14.6,13.7,64,-11.1,-8.5
"Z57564","Onida","SD",1048,5.90000000000001,"14.7",9.8,3.9,123,-4.09999999999999,3.8
"Z57567","Philip","SD",1298,11.5,"13.3",13.8,9.2,83.9,9,6.8
"Z57568","Presho","SD",594,4.2,"27.0",6.7,2.9,105,-35.2,0
"Z57569","Reliance","SD",442,5.09999999999999,"22.9",23.8,6.1,99.3,29.2,-12.5
"Z57570","Rosebud","SD",2047,25.9," 6.5",47.1,44.3,62.9,-1.8,-25
"Z57576","Vivian","SD",111,0,"19.3",21.4,0,99.6,41.7,0
"Z57580","Winner","SD",4213,14.3," 3.7",19.3,23.4,71.3,0.0999999999999943,-2.59999999999999
"Z57601","Mobridge","SD",3824,11.8,"12.1",24.8,13.1,82.1,12.7,7.5
"Z57620","Bison","SD",458,6.5,"17.3",20.1,6.6,79,-6.5,7.09999999999999
"Z57623","Dupree","SD",1114,12,"14.7",22.3,19.1,90.8,1.59999999999999,-17.6
"Z57625","Eagle Butte","SD",4461,15.8,"12.5",45.4,34.8,64.5,16.4,10.3
"Z57626","Faith","SD",1081,9.8,"19.1",24.8,15.9,95.3,-12.1,0
"Z57632","Herreid","SD",710,8.5," 9.1",28.3,13.2,78,20,18.5
"Z57633","Isabel","SD",458,8.2,"18.8",20.2,9.4,103.8,-25.7,-15
"Z57638","Lemmon","SD",2036,13.1,"18.9",18.9,16.8,76.7,16.5,-3.90000000000001
"Z57641","Mc Intosh","SD",340,10.4,"21.7",23.6,12.4,84.6,21.1,-11.1
"Z57642","Mc Laughlin","SD",2155,20.8,"11.7",51.2,52.2,55.7,6.09999999999999,-22.7
"Z57648","Pollock","SD",275,16.4,"17.0",14.3,6.9,63.2,-12.4,-23.8
"Z57656","Timber Lake","SD",695,13.1,"14.6",21.8,13.3,91,-1.59999999999999,16
"Z57701","Rapid City","SD",44678,9.7," 5.8",25.3,19,80.4,9.3,3.09999999999999
"Z57702","Rapid City","SD",34693,4.5," 5.6",19.8,7.2,133.1,8.2,6.8
"Z57703","Rapid City","SD",14663,7.3," 4.4",20.7,6.4,104.2,14.9,20.1
"Z57717","Belle Fourche","SD",7871,11," 6.3",20.8,9.6,78.8,16.8,11.6
"Z57718","Black Hawk","SD",7046,7.7," 1.2",21.4,9.2,114.5,20.9,3.09999999999999
"Z57719","Box Elder","SD",7692,9.5," 6.8",21.5,11.4,102.6,10.7,16.7
"Z57720","Buffalo","SD",634,4.3," 9.8",15,9.5,98.8,32.5,3.7
"Z57725","Caputa","SD",199,8.5,"35.4",17.4,11.6,113,-20,-28.6
"Z57730","Custer","SD",5669,6.90000000000001," 4.9",30.5,12,88.3,4.3,-2.3
"Z57732","Deadwood","SD",2368,8.3," 4.2",25,10.6,104.4,-1.90000000000001,-8.2
"Z57735","Edgemont","SD",1363,9.90000000000001,"17.3",42,23.1,70.4,-36.3,-28.1
"Z57744","Hermosa","SD",2004,8.40000000000001," 6.9",20.5,20.4,109.5,21.3,7.5
"Z57745","Hill City","SD",2529,9.59999999999999," 7.1",23.5,11.3,119,5.5,5.2
"Z57747","Hot Springs","SD",5647,7.09999999999999,"11.8",29.7,14.3,96.7,20.3,-3.2
"Z57750","Interior","SD",427,17.3," 7.3",31.6,44.3,93.5,-17.4,50
"Z57751","Keystone","SD",677,12.6,"15.4",25,13.2,86.8,3.09999999999999,-6.59999999999999
"Z57752","Kyle","SD",1920,19.6,"20.6",46,40,62.4,-5.59999999999999,-5.90000000000001
"Z57754","Lead","SD",3566,5.8,"11.7",24.4,8.1,83.7,14.5,10.9
"Z57756","Manderson","SD",1116,33.6,"24.8",78.6,74.8,29,-37.6,-37.5
"Z57759","Nemo","SD",520,3.2,"13.1",50,50.8,108.8,-15.4,-11.1
"Z57760","Newell","SD",1399,15.1,"14.4",22.6,13.4,100.6,-23.1,-13.2
"Z57761","New Underwood","SD",1073,6.8,"11.6",10.6,6.5,125.7,-2.59999999999999,-7.40000000000001
"Z57762","Nisland","SD",743,13," 4.0",26.8,11.4,103.7,44.4,0
"Z57766","Oral","SD",310,11.3,"17.1",19,9.4,126.7,35.7,0
"Z57769","Piedmont","SD",3812,4.40000000000001," 0.0",31.5,11.9,132.6,58.7,12.6
"Z57770","Pine Ridge","SD",5825,17.9,"13.7",47.5,45.6,65.9,-17.5,14.8
"Z57772","Porcupine","SD",2201,21.7,"13.5",63.2,57.1,44.7,150,-20
"Z57773","Pringle","SD",330,3.8,"10.0",10.5,3,177.8,-57.9,0
"Z57779","Saint Onge","SD",158,0," 0.0",18.1,0,78.1,67.5,0
"Z57783","Spearfish","SD",14748,4.7," 5.3",20.4,13.9,87,1.40000000000001,4.09999999999999
"Z57785","Sturgis","SD",9348,9.8," 4.0",22.4,13.8,83.3,7.59999999999999,-2.5
"Z57788","Vale","SD",445,6.3," 4.4",33.1,21.6,86.3,61.9,16.7
"Z57790","Wall","SD",1002,1.59999999999999,"16.8",21.6,6.5,96.8,11.2,0
"Z57793","Whitewood","SD",2278,4.3," 1.8",27.9,13.7,102.1,11.7,24.5
"Z58004","Amenia","ND",206,4.8," 2.1",26.1,1,122.4,0,0
"Z58005","Argusville","ND",715,8.90000000000001," 2.3",14.2,1.5,143,106.7,20
"Z58006","Arthur","ND",514,6.3,"14.5",15.8,8.3,127.5,-9.90000000000001,22.2
"Z58012","Casselton","ND",2603,4.7," 7.1",12.9,5.3,115.3,35.1,3.3
"Z58013","Cayuga","ND",113,10.8,"20.0",24.6,11.2,80.3,0,0
"Z58015","Christine","ND",245,9.59999999999999," 6.1",13.4,1.6,131.5,107.7,30
"Z58016","Clifford","ND",129,0,"21.8",15.7,3.1,118,60.6,25
"Z58017","Cogswell","ND",259,14.9,"23.2",34.1,13.1,63.8,-22.2,-16.7
"Z58018","Colfax","ND",308,2.2," 5.1",10.7,2.3,187.1,271.9,11.1
"Z58030","Fairmount","ND",643,8.40000000000001,"11.3",10.8,5,105.7,10.1,-20
"Z58031","Fingal","ND",449,8.59999999999999,"14.1",24.5,1.6,91.6,8,14.3
"Z58032","Forman","ND",778,9.40000000000001,"12.8",14.6,8.9,88.8,14.8,22.6
"Z58033","Fort Ransom","ND",475,2,"10.8",21.1,3.8,129,10.8,-23.5
"Z58035","Galesburg","ND",221,6.5,"17.8",12.7,10.4,90.7,59.3,28.6
"Z58041","Hankinson","ND",1653,13.6,"10.3",17.2,10.8,106.6,-3.8,-4.8
"Z58042","Harwood","ND",1744,3.2," 2.6",8.8,3.1,165,5.5,10.8
"Z58046","Hope","ND",689,5.2," 9.6",16.1,6.6,101.3,-36.7,-4.5
"Z58047","Horace","ND",3802,3.59999999999999," 1.4",13.3,1.1,173,58.8,26.6
"Z58048","Hunter","ND",530,4.2,"11.3",13.4,9.6,115.3,88.1,44.4
"Z58049","Kathryn","ND",415,5.40000000000001,"12.4",26.2,2.2,107.6,-11.8,0
"Z58051","Kindred","ND",1550,5.3," 7.6",12.6,5.5,147.7,14.2,4.09999999999999
"Z58052","Leonard","ND",627,5.7," 2.8",8.3,7.2,103.5,57.1,-5.90000000000001
"Z58053","Lidgerwood","ND",1367,14.7,"12.5",17.8,16.9,81.1,9.09999999999999,7
"Z58054","Lisbon","ND",2996,10," 7.0",15,8,98.6,-8.90000000000001,-2.40000000000001
"Z58058","Mantador","ND",120,8,"15.3",12.5,15,86.7,31.2,0
"Z58059","Mapleton","ND",1085,6.90000000000001," 4.2",17.1,7.3,129,36.3,8.3
"Z58061","Mooreton","ND",378,4.5,"12.1",4.40000000000001,8.7,129.9,193.5,20
"Z58064","Page","ND",539,5.09999999999999,"20.2",12.3,3.9,110.4,-9.7,-5.59999999999999
"Z58071","Tower City","ND",452,4.2," 5.7",16.3,9.3,89.8,3.7,0
"Z58072","Valley City","ND",8051,8.8," 3.3",13.3,7.4,92.1,-2.7,0.299999999999997
"Z58075","Wahpeton","ND",9020,8.3," 9.1",15.3,12.5,87.4,7.40000000000001,-5.09999999999999
"Z58077","Walcott","ND",643,4.5,"21.4",6.2,1.2,128.6,65.5,23.1
"Z58078","West Fargo","ND",30461,4.3," 2.9",12.4,6.9,122.3,29.6,20.4
"Z58081","Wyndmere","ND",928,5.5,"12.7",13.2,9.6,103.4,10.8,10.7
"Z58102","Fargo","ND",30824,4.40000000000001," 6.8",20.7,20.9,71,8.3,4.90000000000001
"Z58103","Fargo","ND",49178,7.90000000000001," 4.3",17.2,16.7,73.4,16.4,3.09999999999999
"Z58104","Fargo","ND",33044,2.09999999999999," 6.8",11.8,6.1,117.1,29.5,28.6
"Z58201","Grand Forks","ND",37433,7.2," 4.0",17.6,15,88.1,9.3,4.40000000000001
"Z58203","Grand Forks","ND",17898,5.90000000000001," 6.9",16.8,29.9,69.4,12.3,1.2
"Z58210","Adams","ND",354,11.9,"15.3",25.1,14.4,90.1,32.3,-30
"Z58212","Aneta","ND",550,15.5," 7.1",25.9,6.6,87,14.2,0
"Z58214","Arvilla","ND",330,2.2,"28.9",25,2.4,106,290,16.7
"Z58220","Cavalier","ND",2379,7.5,"14.0",20.3,5.5,93.9,-2.90000000000001,-1.8
"Z58222","Crystal","ND",325,6.59999999999999," 3.4",8.5,2.2,118.9,14.8,-12.5
"Z58225","Drayton","ND",897,11.8,"11.4",22,6.7,91.2,-13.5,0
"Z58228","Emerado","ND",824,8.09999999999999,"13.2",17.3,11.4,104.2,4.8,-4.8
"Z58230","Finley","ND",615,9,"10.1",15.8,8.1,87.2,-5.09999999999999,-25.8
"Z58233","Forest River","ND",222,17.2," 7.0",25.4,3.6,111.5,-14.7,0
"Z58235","Gilby","ND",424,17.1," 8.6",25.7,24.1,86.6,0,-12.5
"Z58237","Grafton","ND",5396,14.3," 7.3",20.9,13.2,81.6,4.40000000000001,-2.8
"Z58240","Hatton","ND",1016,12.4," 8.7",18.1,10.7,83.6,-14.5,0
"Z58243","Hoople","ND",680,17.5," 9.5",16.8,4.7,92.8,14.3,6.2
"Z58249","Langdon","ND",2475,12.6,"20.2",15.6,4.7,119.1,12,8.09999999999999
"Z58251","Larimore","ND",2189,8.8," 7.7",18.7,8.4,86.7,-21.1,-4.8
"Z58256","Manvel","ND",923,10.5," 4.6",13.4,10.4,126,1.5,0
"Z58257","Mayville","ND",2085,6.3,"17.1",14.3,13.2,85.3,-2.5,-3.3
"Z58259","Michigan","ND",344,5.59999999999999,"14.9",15.4,7.3,88.9,-24,-10.5
"Z58260","Milton","ND",167,3.2," 3.4",20.6,1.2,133.6,-9.90000000000001,0
"Z58261","Minto","ND",1056,16," 9.3",16.5,4.5,112.7,-15.1,-11.9
"Z58265","Neche","ND",517,7.8,"19.4",20.4,1.9,90.7,23.2,6.2
"Z58267","Northwood","ND",1225,8.09999999999999,"17.6",21.3,6.3,67.5,4.40000000000001,19.6
"Z58269","Osnabrock","ND",133,13.6,"28.3",28.8,11.6,76.5,-46.6,-18.2
"Z58270","Park River","ND",1883,12.9," 9.2",20.2,11.9,75.2,3.8,1.2
"Z58272","Petersburg","ND",270,5.90000000000001,"20.4",23.8,18.5,96.2,-10.3,-11.1
"Z58273","Pisek","ND",282,17.7," 9.0",31.4,1.1,77.5,-9.09999999999999,0
"Z58274","Portland","ND",957,9.09999999999999," 9.7",12.2,17.3,108.8,11.9,-9.7
"Z58275","Reynolds","ND",723,4.2," 2.4",17.1,12,108.9,-22,-30
"Z58276","Saint Thomas","ND",540,12.1,"23.8",25.5,2.1,91.1,51.5,21.4
"Z58277","Sharon","ND",270,10.4,"11.7",28.6,8.9,78.7,63.6,50
"Z58278","Thompson","ND",1800,7," 7.5",12.6,3.3,161.5,-2.40000000000001,-10
"Z58282","Walhalla","ND",1448,20.7," 6.3",17.7,14,62.4,-35.4,-1.90000000000001
"Z58301","Devils Lake","ND",10005,10," 5.8",18.6,10.8,86.7,17.4,8.40000000000001
"Z58316","Belcourt","ND",6956,18.9,"10.1",43,39,50.3,0.200000000000003,7.3
"Z58317","Bisbee","ND",257,2.90000000000001," 5.4",17.2,8.9,122.4,45.9,14.3
"Z58318","Bottineau","ND",3871,9.3," 4.6",18.8,5.5,90.1,-3.3,1.8
"Z58324","Cando","ND",1408,8.5,"12.6",21.9,15.7,92.8,-17.2,-6.90000000000001
"Z58329","Dunseith","ND",3201,20,"11.5",46.5,42.1,44.9,-0.599999999999994,17.9
"Z58330","Edmore","ND",315,17.8,"20.7",6.8,5.2,67.8,69.2,7.09999999999999
"Z58331","Egeland","ND",118,13.7,"12.5",10.4,0.8,95.7,30.8,100
"Z58341","Harvey","ND",2683,20.3,"13.6",18.5,6.6,72.9,-6.09999999999999,5.7
"Z58344","Lakota","ND",846,13.9,"16.0",12,6.7,93.3,4.2,-2.40000000000001
"Z58346","Leeds","ND",696,7.5,"16.7",16.4,9.4,88.4,-2.8,-4.5
"Z58348","Maddock","ND",729,3.59999999999999,"12.8",14.5,9.6,91.3,4.2,-6.09999999999999
"Z58351","Minnewaukan","ND",459,11,"19.2",29.1,12.2,90.5,-5.3,37.5
"Z58356","New Rockford","ND",1805,12.6,"13.2",16.9,13.2,85.3,9.09999999999999,12.3
"Z58357","Oberon","ND",385,14.8,"19.7",45.2,28.6,67.4,0,-33.3
"Z58366","Rolette","ND",1265,12.8,"10.1",17.4,21,89.4,1.09999999999999,3.09999999999999
"Z58367","Rolla","ND",1646,14.4," 8.8",26,29.1,72.4,13.3,-1.2
"Z58368","Rugby","ND",3901,14," 3.4",23.3,18,74,10.7,2
"Z58377","Starkweather","ND",324,7.5,"15.5",25.9,11.4,110.9,66.7,40
"Z58380","Tolna","ND",447,5.7," 8.6",19.6,16.3,75.4,28.6,27.3
"Z58381","Warwick","ND",287,9.5," 9.6",24.1,26.8,108.3,36.4,-30
"Z58382","Webster","ND",201,3.7," 7.4",32.2,3,107.1,0,133.3
"Z58384","Willow City","ND",511,7.40000000000001,"10.1",23.3,13.1,68.8,-10.7,0
"Z58385","Wolford","ND",214,16.5," 9.6",25.3,8.4,96.9,-45.5,-20
"Z58401","Jamestown","ND",17350,10.5," 5.2",17.5,11.2,88.7,4.40000000000001,5.7
"Z58413","Ashley","ND",1124,20,"22.8",14.4,9.8,65.3,-0.700000000000003,7.90000000000001
"Z58416","Binford","ND",434,9.40000000000001,"16.8",10.3,6.2,71.5,16.7,-13.6
"Z58418","Bowdon","ND",297,13.9,"25.3",19,6.1,71.2,73.7,12.5
"Z58421","Carrington","ND",2776,12.6," 9.7",11.7,9.4,97.9,1.5,3.09999999999999
"Z58425","Cooperstown","ND",1404,10.4," 9.6",12.1,9.3,97.2,-7.09999999999999,-6.3
"Z58426","Courtenay","ND",162,12.9,"22.3",17.3,16.7,149.7,-54.5,0
"Z58433","Edgeley","ND",1042,11.5,"13.9",14.5,8.5,105.1,9.7,-4.90000000000001
"Z58436","Ellendale","ND",1956,13.5,"14.8",13.4,10.8,82.7,27.7,-1.3
"Z58438","Fessenden","ND",604,5.09999999999999,"16.3",24,3.1,104.6,38.3,8.09999999999999
"Z58441","Fullerton","ND",305,26.4,"12.0",14.3,11.1,90.5,1.59999999999999,0
"Z58442","Gackle","ND",500,18.9,"16.0",27.4,11.9,77.4,8.59999999999999,-16.7
"Z58444","Goodrich","ND",264,13.6,"15.5",37.8,11,89.6,70,33.3
"Z58451","Hurdsfield","ND",189,12.2,"23.6",17.6,1.6,110.4,13.3,0
"Z58455","Kensal","ND",408,9.5,"18.2",10.4,3,118,-25,50
"Z58456","Kulm","ND",456,14.1,"20.4",21.6,5.6,89.9,4,4
"Z58458","Lamoure","ND",1289,15,"14.4",15.2,11.3,96,-4.40000000000001,14
"Z58460","Lehr","ND",164,20,"24.3",29.2,11,78.9,0,-22.2
"Z58461","Litchville","ND",388,12.9,"23.6",39.7,27.1,91.2,40,28.6
"Z58466","Marion","ND",367,14.8,"11.9",24.9,8.7,114.3,18.5,0
"Z58467","Medina","ND",533,11.4,"10.7",20.4,7.5,92.9,7.7,6.2
"Z58472","Montpelier","ND",400,9.59999999999999," 9.7",14.6,7.9,101.4,100,25
"Z58474","Oakes","ND",2787,12.4," 8.3",12,6.5,99.6,-5.8,-9.09999999999999
"Z58476","Pingree","ND",315,4.7," 2.9",23,9.8,107.1,57.1,-16.7
