Zip_Code,Place Name,State Abbreviation,State,County,Pop_2011_2015
Z95303,Ballico,CA,California,Merced,754
Z95304,Tracy,CA,California,San Joaquin,17442
Z95305,Big Oak Flat,CA,California,Tuolumne,40
Z95306,Catheys Valley,CA,California,Mariposa,822
Z95307,Ceres,CA,California,Stanislaus,42208
Z95310,Columbia,CA,California,Tuolumne,2132
Z95311,Coulterville,CA,California,Mariposa,1912
Z95312,Cressey,CA,California,Merced,267
Z95313,Crows Landing,CA,California,Stanislaus,1053
Z95315,Delhi,CA,California,Merced,12363
Z95316,Denair,CA,California,Stanislaus,6961
Z95317,El Nido,CA,California,Merced,990
Z95318,El Portal,CA,California,Mariposa,467
Z95319,Empire,CA,California,Stanislaus,1591
