"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI"
"Z55414","Minneapolis","MN",30389,6.2,6.8,30.9,49.2,51.1,16.7,-1.3,5265,9363,15310,24494,23826,6874,16160,14470.2857142857,16098
"Z55415","Minneapolis","MN",3942,17.1,11.5,49.9,24.6,114.2,-17.2,-3.2,18296,17628,23526,21256,6545,22045,17776,18153.1428571429,21615
"Z55416","Minneapolis","MN",30707,3.7,5.8,13.4,6.2,123.6,6.90000000000001,0.599999999999994,2061,7116,664,4111,4836,11964,13268,6288.57142857143,2795
"Z55417","Minneapolis","MN",25725,6.2,1.9,15.8,8,120.4,3.5,6.59999999999999,5266,600,1332,6292,5351,14143,7868,5836,2259
"Z55418","Minneapolis","MN",30750,8,5.9,18.4,13.9,98.7,10.9,2.09999999999999,8001,7413,2809,13377,10742,9602,11842,9112.28571428571,6911
"Z55419","Minneapolis","MN",26988,3.90000000000001,3.6,16.1,8,160.1,15,9.40000000000001,2271,2587,1464,6294,1548,7538,5890,3941.71428571429,658
"Z55420","Minneapolis","MN",22430,9.2,3.5,22.1,12.7,83.7,2.09999999999999,0.900000000000006,9811,2500,6276,12060,16327,15085,13053,10730.2857142857,9557
"Z55421","Minneapolis","MN",27652,13.7,5.4,24.1,16.5,77,7.90000000000001,1.7,15397,6406,8458,16011,18818,11365,12282,12676.7142857143,12949
"Z55422","Minneapolis","MN",28777,6.5,4.7,20.9,11.2,105.9,11.6,0.0999999999999943,5695,4784,5000,10289,8565,9227,13561,8160.14285714286,5411
"Z55423","Minneapolis","MN",36185,11.3,4.8,19.6,12.9,86.2,50.3,5.40000000000001,12640,5040,3783,12285,15365,1592,8773,8496.85714285714,5914
"Z55424","Minneapolis","MN",10032,0.5,2.9,22.4,4,250,0.400000000000006,-5.7,178,1507,6571,1799,125,16042,19487,6529.85714285714,3133
"Z55425","Minneapolis","MN",9958,14.2,3.2,15.5,13.4,84.9,32.5,1.8,15904,2069,1246,12848,15871,3085,12132,9022.14285714286,6750
"Z55426","Minneapolis","MN",25798,4.40000000000001,4.1,15.3,9.8,101.2,4,-3.3,2855,3536,1175,8551,9950,13864,17815,8249.42857142857,5549
"Z55427","Minneapolis","MN",22808,4.8,3.6,15.3,9.9,108.2,42.7,2,3349,2604,1171,8672,7931,2074,11910,5387.28571428571,1798
"Z55428","Minneapolis","MN",30104,12.9,3.6,22.6,12.7,74.5,-6.09999999999999,0.900000000000006,14503,2705,6787,12062,19556,19266,13070,12564.1428571429,12749
"Z55429","Minneapolis","MN",27478,14.9,6.2,24.5,20.7,69.5,13.5,1.09999999999999,16534,8169,8930,19176,20959,8254,12831,13550.4285714286,14544
"Z55430","Minneapolis","MN",23545,16.6,6,23.7,17,76,2.59999999999999,3.3,17942,7723,8039,16449,19093,14766,10751,13537.5714285714,14523
"Z55431","Minneapolis","MN",18464,5.8,4.6,19.5,9.6,109.2,-2.2,-2.5,4695,4536,3706,8315,7669,17485,17186,9084.57142857143,6857
"Z55432","Minneapolis","MN",30254,9.2,2.7,22.2,12.5,89.1,6.2,0.900000000000006,9812,1342,6364,11856,14243,12410,13031,9865.42857142857,8119
"Z55433","Minneapolis","MN",33966,7.8,2.6,19.7,11,93.8,8,3.8,7701,1230,3849,10042,12504,11286,10248,8122.85714285714,5361
"Z55434","Minneapolis","MN",29060,7.7,3.4,18.4,7.6,103.6,4.2,5.59999999999999,7554,2322,2781,5815,9234,13735,8685,7160.85714285714,3959
"Z55435","Minneapolis","MN",13095,6,6.8,19.5,5.6,102.7,8.90000000000001,3.3,4993,9358,3730,3473,9497,10716,10729,7499.42857142857,4462
"Z55436","Minneapolis","MN",12143,0.900000000000006,6.9,23.1,4.6,150.7,-25.2,11.5,231,9566,7404,2393,2069,23026,4810,7071.28571428571,3817
"Z55437","Minneapolis","MN",18368,4.7,3.9,17.3,5.2,115.4,2.09999999999999,2.3,3232,3167,2044,2980,6289,15054,11706,6353.14285714286,2903
"Z55438","Minneapolis","MN",16606,3.8,1.5,17.3,4.3,130.6,8.40000000000001,-1.2,2175,306,2026,2047,3894,10997,16095,5362.85714285714,1774
"Z55439","Minneapolis","MN",8928,1.40000000000001,4,24,3.3,199.4,5.8,-3.3,385,3298,8332,1232,495,12645,17808,6313.57142857143,2831
"Z55441","Minneapolis","MN",18176,3.09999999999999,3.4,16.4,9.9,114.9,13.8,0.200000000000003,1499,2261,1582,8676,6411,8076,13515,6002.85714285714,2449
"Z55442","Minneapolis","MN",13169,1.59999999999999,4.8,16,5.2,149,-4.8,-1.2,457,4909,1427,2978,2189,18691,16134,6683.57142857143,3313
"Z55443","Minneapolis","MN",31775,8.8,6.8,17,8.6,122.3,5.7,7.40000000000001,9209,9408,1894,7066,5064,12728,7256,7517.85714285714,4493
"Z55444","Minneapolis","MN",16080,8.09999999999999,6.4,18.3,6.3,114.9,11,-2.5,8163,8548,2733,4251,6398,9534,17151,8111.14285714286,5345
"Z55445","Minneapolis","MN",11217,7.3,3.7,16.8,9.7,127,24.9,5.59999999999999,6903,2838,1772,8436,4363,4389,8629,5332.85714285714,1741
"Z55446","Minneapolis","MN",21751,2.59999999999999,3.8,18.3,2.9,165.1,34.6,18.6,1070,2945,2716,897,1316,2788,2547,2039.85714285714,93
"Z55447","Minneapolis","MN",21145,3,2,20.5,5.6,132.4,21.1,4.7,1403,645,4579,3482,3675,5347,9391,4074.57142857143,720
"Z55448","Minneapolis","MN",27980,5.59999999999999,2.2,18,6.5,116.1,20,8.5,4407,823,2503,4470,6148,5658,6445,4350.57142857143,899
"Z55449","Minneapolis","MN",26449,3.3,1.7,15,4.2,157.3,19.9,11.7,1704,437,1077,1943,1696,5703,4718,2468.28571428571,166
"Z55454","Minneapolis","MN",8294,37.5,6.1,41.7,47.7,30.7,20.3,-1.09999999999999,24186,7974,21774,24457,24579,5588,15988,17792.2857142857,21154
"Z55603","Finland","MN",512,6.8,7.1,44.6,17.8,75.8,27.5,0,6141,10043,22609,17184,19161,3867,13905,13272.8571428571,14007
"Z55604","Grand Marais","MN",3148,4.09999999999999,4.5,24.1,8.8,95.2,4.3,4.09999999999999,2495,4305,8442,7365,11990,13677,9952,8318,5653
"Z55606","Hovland","MN",213,5.2,8.1,30.1,12.7,79,33.3,-50,3850,12072,14599,12123,18066,2987,24602,12614.1428571429,12838
"Z55607","Isabella","MN",150,11.6,9,17.1,25.3,67.1,62.5,33.3,13004,13823,1958,21482,21562,1141,887,10551,9248
"Z55612","Lutsen","MN",766,2.40000000000001,1.4,8.59999999999999,12.8,76.7,2.90000000000001,16.1,930,251,116,12163,18895,14561,3171,7155.28571428571,3949
"Z55614","Silver Bay","MN",2544,6.09999999999999,7.7,27.1,9.2,71.5,-32.3,3.90000000000001,5128,11298,11742,7860,20436,23584,10176,12889.1428571429,13317
"Z55616","Two Harbors","MN",6966,4.90000000000001,6.4,24.4,14.6,79.4,1,3.40000000000001,3468,8499,8824,14155,17921,15760,10646,11324.7142857143,10535
"Z55702","Alborn","MN",509,6.59999999999999,4.1,24,6.7,106.6,92,14.3,5833,3573,8335,4765,8359,638,3630,5019,1464
"Z55703","Angora","MN",724,7.09999999999999,7.4,26.3,12.3,76.8,-1.40000000000001,-5.90000000000001,6587,10731,10898,11654,18867,17081,19606,13632,14681
"Z55704","Askov","MN",1166,9.59999999999999,7.4,38,13.7,75.5,20.7,10.7,10396,10761,20139,13260,19249,5472,5183,12065.7142857143,11802
"Z55705","Aurora","MN",3276,8.7,10,30.8,12.3,75.2,-3.90000000000001,-2,9070,15443,15239,11685,19349,18322,16745,15121.8571428571,17173
"Z55706","Babbitt","MN",1692,12.7,9.3,25.7,11.6,66,16.5,-17.8,14280,14335,10282,10771,21800,6947,23236,14521.5714285714,16184
"Z55707","Barnum","MN",3507,7.3,4,21.3,10.1,100.1,2.09999999999999,25,6904,3389,5456,8961,10281,15067,1601,7379.85714285714,4294
"Z55708","Biwabik","MN",913,5.2,13.3,43.9,13.8,49.9,21.3,-3.40000000000001,3851,19626,22459,13365,23922,5321,17880,15203.4285714286,17312
"Z55709","Bovey","MN",4108,7.09999999999999,3.4,27.4,10.9,81.4,113.5,2.09999999999999,6588,2313,12011,9982,17191,442,11817,8620.57142857143,6097
"Z55713","Buhl","MN",1167,7.2,4.1,40.7,11.6,67.6,75.5,-14.3,6760,3586,21408,10842,21444,866,22545,12493,12612
"Z55718","Carlton","MN",3197,7.40000000000001,8.9,22.7,11.8,96.5,15.4,-6.8,7070,13574,6971,10993,11543,7356,20098,11086.4285714286,10142
"Z55719","Chisholm","MN",5850,6.09999999999999,8.5,30.6,12.6,67.6,34.1,-9.09999999999999,5129,12822,15052,12024,21445,2875,21124,12924.4285714286,13387
"Z55720","Cloquet","MN",16956,6.09999999999999,5.9,24.2,15.5,81.2,5.90000000000001,-0.299999999999997,5130,7389,8583,15077,17272,12621,15387,11637,11058
"Z55721","Cohasset","MN",3594,4.90000000000001,6.9,24.7,6.3,101.3,-1.59999999999999,7.3,3469,9600,9157,4310,9903,17166,7344,8707,6248
"Z55722","Coleraine","MN",1232,5.90000000000001,8.6,19.6,17.9,79.3,98.4,-16.7,4833,12997,3822,17201,17956,572,22999,11482.8571428571,10823
"Z55723","Cook","MN",2426,8.09999999999999,3.5,36.2,7.6,73.5,-0.799999999999997,-4.2,8164,2488,19081,5909,19864,16808,18530,12977.7142857143,13481
"Z55726","Cromwell","MN",1017,7.8,8.2,30,10.7,76,-10.9,-5,7702,12267,14514,9745,19087,20814,19111,14748.5714285714,16567
"Z55731","Ely","MN",5797,5.40000000000001,5.8,27.6,11.1,73.6,-2.3,1.59999999999999,4136,7144,12242,10232,19842,17558,12416,11938.5714285714,11575
"Z55732","Embarrass","MN",1318,8.5,6.7,29.6,6.8,85,-31.4,-13.6,8747,9178,14168,4917,15832,23521,22495,14122.5714285714,15514
"Z55733","Esko","MN",4729,1.40000000000001,3.8,19.3,2.4,121.4,-10.1,4.7,386,2934,3520,628,5207,20570,9467,6101.71428571429,2569
"Z55734","Eveleth","MN",6210,6.90000000000001,6.1,29.3,15.6,75.4,-4.2,-8.59999999999999,6314,7814,13898,15209,19284,18454,20971,14563.4285714286,16254
"Z55735","Finlayson","MN",1747,10.7,6.4,37.9,11,71,24.1,4.5,11896,8593,20085,10152,20580,4590,9552,12206.8571428571,12069
"Z55736","Floodwood","MN",1473,9.3,6.4,31.6,11.5,64.8,-18.5,-6.2,9968,8566,15876,10697,22054,22248,19841,15607.1428571429,17995
"Z55741","Gilbert","MN",3221,4.2,9,31,7.2,82.8,29.1,-10.9,2605,13737,15410,5388,16644,3575,21758,11302.4285714286,10498
"Z55744","Grand Rapids","MN",20433,6.40000000000001,2.4,28.6,14.8,76.8,7,-1.7,5560,1022,13212,14378,18871,11936,16482,11637.2857142857,11059
"Z55746","Hibbing","MN",17069,9.7,10.2,30.5,17.8,72.9,6.40000000000001,-6.2,10548,15767,14982,17153,20055,12293,19794,15798.8571428571,18307
"Z55748","Hill City","MN",1311,9.09999999999999,10.9,31.6,10.2,65.9,10.7,-14.8,9641,16783,15919,9159,21824,9733,22740,15114.1428571429,17160
"Z55750","Hoyt Lakes","MN",2006,7.8,5.9,41.9,7.7,78,54.5,-7.09999999999999,7703,7410,21845,6034,18428,1415,20238,11867.5714285714,11446
"Z55751","Iron","MN",1508,7.8,7.9,30.6,8.5,92.8,25.5,18.2,7704,11736,15046,7029,12861,4249,2638,8751.85714285714,6308
"Z55756","Kerrick","MN",440,12.3,9.5,38.5,4.8,103.7,-6.5,0,13798,14692,20435,2664,9196,19397,14798,13568.5714285714,14572
"Z55757","Kettle River","MN",932,8.40000000000001,5.7,37.2,13.8,67.8,-3.59999999999999,25,8603,6989,19713,13360,21406,18197,1619,12841,13232
"Z55760","Mcgregor","MN",3187,11.3,5,39,15.7,63.5,13.9,6.2,12641,5464,20666,15336,22305,8045,8118,13225,13906
"Z55763","Makinen","MN",574,7.09999999999999,6.9,28.8,23.5,86.4,325,0,6589,9634,13417,20756,15305,66,13591,11336.8571428571,10554
"Z55764","Marble","MN",534,7.09999999999999,6.6,47.2,35,62.9,60,0,6590,8950,23127,23676,22433,1219,13707,14243.1428571429,15723
"Z55767","Moose Lake","MN",4626,6.5,5.1,46.5,27.3,73.4,19.9,7.59999999999999,5696,5603,23004,22209,19921,5726,7110,12752.7142857143,13088
"Z55768","Mountain Iron","MN",2910,6,4.3,27.4,12.1,88.1,26.7,-2.3,4994,3954,12018,11411,14620,4010,16957,9709.14285714286,7848
"Z55769","Nashwauk","MN",2430,7.5,6.6,27.6,10.9,79.3,6,-11.1,7221,8958,12248,9988,17944,12561,21833,12964.7142857143,13460
"Z55771","Orr","MN",1810,6.5,4.7,38,28.9,66.1,-3.09999999999999,11.3,5697,4785,20129,22623,21795,17956,4895,13982.8571428571,15289
"Z55775","Pengilly","MN",1202,7,5.3,27.4,8.2,92.5,-47.7,-27.3,6445,6050,12026,6632,12962,24228,24138,13211.5714285714,13880
"Z55779","Saginaw","MN",3849,6.7,4,27.2,7.1,109,-33,-15.9,5986,3379,11805,5249,7715,23622,22929,11526.4285714286,10892
"Z55780","Sawyer","MN",208,6.2,4.2,34.3,7.2,98.6,18.9,-20,5267,3777,17902,5396,10755,5994,23450,10363,8927
"Z55781","Side Lake","MN",689,3.40000000000001,5.6,40.3,7.1,92.5,-2.3,-22.2,1788,6704,21257,5270,12957,17542,23717,12747.8571428571,13079
"Z55782","Soudan","MN",462,2.2,11,25.2,12.8,83.1,50,-25,789,16877,9751,12210,16547,1632,23903,11672.7142857143,11130
"Z55783","Sturgeon Lake","MN",2190,11.1,5.3,27,11.5,83.1,26.1,-5.3,12393,6125,11598,10668,16542,4138,19214,11525.4285714286,10890
"Z55786","Taconite","MN",328,2.3,3.8,30.3,7.6,96.7,-55,-40,858,2941,14747,5900,11451,24373,24537,12115.2857142857,11896
"Z55790","Tower","MN",2094,4.09999999999999,4.9,23.6,8.9,81.1,3.59999999999999,-5.09999999999999,2496,5147,7915,7479,17294,14108,19135,10510.5714285714,9181
"Z55792","Virginia","MN",10024,6.59999999999999,12,32.6,21.2,60.4,-1.09999999999999,-4,5834,18201,16728,19513,22844,16952,18388,16922.8571428571,20022
"Z55795","Willow River","MN",1611,10.9,7,46.3,15,67,-40,-2.8,12156,9915,22962,14653,21570,23994,17446,17528,20820
"Z55797","Wrenshall","MN",1417,5,5,25.3,9,89.3,-6.3,-31.8,3605,5372,9806,7603,14155,19340,24328,12029.8571428571,11728
"Z55802","Duluth","MN",2271,13.2,11.6,40.8,30.2,37.6,8.5,-1.3,14842,17734,21466,22899,24481,10989,16170,18368.7142857143,21879
"Z55803","Duluth","MN",17143,4.2,3.9,20.4,8.8,114.3,6.2,5.3,2606,3160,4500,7328,6516,12390,8907,6486.71428571429,3074
"Z55804","Duluth","MN",14744,3.3,4.7,22.9,7.9,112.4,2.59999999999999,5.90000000000001,1705,4720,7142,6215,6921,14728,8425,7122.28571428571,3886
"Z55805","Duluth","MN",10218,7.5,7.8,28,41.4,41.4,7.3,2,7222,11526,12682,24219,24384,11752,11958,14820.4285714286,16682
"Z55806","Duluth","MN",9445,10,11.3,31.9,32.3,50.4,-3,-5.5,10979,17312,16159,23271,23883,17912,19363,18411.2857142857,21924
"Z55807","Duluth","MN",10029,8.40000000000001,7,20.2,18,67.3,17.5,-1.7,8604,9878,4344,17272,21507,6523,16463,12084.4285714286,11830
"Z55808","Duluth","MN",5696,7.09999999999999,5.2,30.2,17.8,63.5,-3.90000000000001,12.8,6591,5831,14653,17150,22306,18334,4237,12728.8571428571,13041
"Z55810","Duluth","MN",8859,6.3,2,19.5,6.3,96.5,8.40000000000001,0.700000000000003,5421,667,3679,4265,11524,11015,13192,7109,3862
"Z55811","Duluth","MN",26346,7,6.1,23.6,13.7,94.4,10.9,4.7,6446,7817,7929,13183,12308,9607,9417,9529.57142857143,7576
"Z55812","Duluth","MN",11544,2.90000000000001,7.2,21.8,24.2,76.7,-10.5,3.8,1319,10229,6036,21051,18916,20719,10297,12652.4285714286,12895
"Z55901","Rochester","MN",53451,5.40000000000001,4.5,14.9,10.2,107.2,25.9,9.3,4137,4328,1046,9050,8190,4164,5932,5263.85714285714,1678
"Z55902","Rochester","MN",23026,3,3.9,16.7,5.9,137.6,37.7,4.90000000000001,1404,3139,1727,3766,3124,2483,9204,3549.57142857143,474
"Z55904","Rochester","MN",26489,10.9,5.9,24.6,13.8,83.4,1.7,1.59999999999999,12157,7467,9035,13306,16440,15326,12401,12304.5714285714,12264
"Z55906","Rochester","MN",18771,5.90000000000001,7.1,17.5,7.1,125.3,20.6,10.7,4834,10034,2195,5174,4598,5487,5184,5358,1768
"Z55909","Adams","MN",1337,7.09999999999999,7.1,13.8,8.5,92.5,2.7,-2.59999999999999,6592,10047,744,6938,12963,14682,17254,9888.57142857143,8159
"Z55910","Altura","MN",1377,9.59999999999999,5.2,16.8,8.9,96.3,-16,0,10397,5868,1781,7440,11618,21872,15006,10568.8571428571,9279
"Z55912","Austin","MN",28775,13.3,8.8,20.9,15.3,73.9,-1.40000000000001,-3.90000000000001,14940,13443,5047,14888,19750,17085,18317,14781.4285714286,16627
"Z55917","Blooming Prairie","MN",3608,7.90000000000001,5.6,15.2,11,98.7,-0.599999999999994,-4.90000000000001,7845,6777,1149,10034,10735,16676,19020,10319.4285714286,8835
"Z55918","Brownsdale","MN",1117,7,4.8,17.5,6.6,88.9,-16.8,-11.8,6447,4978,2174,4597,14306,21996,22036,10933.4285714286,9877
"Z55919","Brownsville","MN",991,5.7,5.6,16,12.8,87.7,73.3,22.2,4556,6741,1432,12169,14772,910,1897,6068.14285714286,2527
"Z55920","Byron","MN",7321,3.59999999999999,5.2,10,3.6,131.4,-7.90000000000001,1.40000000000001,1971,5779,198,1409,3796,19928,12617,6528.28571428571,3127
"Z55921","Caledonia","MN",4703,7.40000000000001,9,16.9,10.8,84.3,3.40000000000001,-2.90000000000001,7071,13764,1861,9784,16094,14231,17488,11470.4285714286,10792
"Z55922","Canton","MN",785,18.3,10.8,20.1,12.1,72.4,-18.8,10,19133,16703,4278,11374,20196,22287,5621,14227.4285714286,15694
"Z55923","Chatfield","MN",4608,7.8,8.5,12,7.6,106.4,-4.90000000000001,-0.900000000000006,7705,12846,408,5789,8419,18734,15891,9970.28571428571,8297
"Z55924","Claremont","MN",1325,16.8,8.5,20.5,11.5,90.8,26.5,3.3,18078,12941,4648,10629,13594,4049,10687,10660.8571428571,9441
"Z55925","Dakota","MN",1045,10.7,4.8,17.6,3.3,111.3,35.5,-38.9,11897,5034,2254,1195,7177,2690,24496,7820.42857142857,4950
"Z55926","Dexter","MN",716,9.8,10.6,22.2,16,98.9,13.2,5,10705,16369,6446,15538,10677,8385,9123,11034.7142857143,10043
"Z55927","Dodge Center","MN",4202,9.90000000000001,2.2,14.5,12.2,99.6,23.1,2.2,10849,843,897,11476,10469,4843,11742,7302.71428571429,4172
"Z55929","Dover","MN",1264,4.2,7.8,12.7,7.9,117,13,-9.09999999999999,2607,11484,516,6162,5960,8476,21143,8049.71428571429,5268
"Z55932","Elgin","MN",2143,4.7,4.9,12.7,6.4,125.2,8,-2.09999999999999,3233,5159,509,4336,4612,11256,16785,6555.71428571429,3165
"Z55933","Elkton","MN",262,5.5,17,9.40000000000001,12.2,98.2,-18.2,0,4262,22238,162,11472,10910,22180,15037,12323,12289
"Z55934","Eyota","MN",3304,4.59999999999999,5,13.3,6,112.6,25.5,-12.3,3101,5365,633,3881,6865,4243,22142,6604.28571428571,3215
"Z55936","Grand Meadow","MN",1865,9.7,9.9,15.7,7.5,93.3,18.1,-12.5,10549,15297,1323,5670,12680,6267,22187,10567.5714285714,9278
"Z55939","Harmony","MN",2028,16.1,5.1,22.1,18.9,59.2,-1,-7,17524,5716,6301,17960,22998,16900,20207,15372.2857142857,17598
"Z55940","Hayfield","MN",2691,4.8,11.1,11.1,7.4,111,-14.2,-3.40000000000001,3350,17011,307,5530,7246,21515,17952,10415.8571428571,9013
"Z55941","Hokah","MN",924,4.3,7.3,13.9,11.6,89.4,-28,-19.4,2718,10476,771,10724,14121,23264,23410,12212,12084
"Z55943","Houston","MN",3134,8.3,6.5,18.6,11.2,95.2,2.40000000000001,2.90000000000001,8470,8755,2956,10280,11993,14879,11122,9779.28571428571,7993
"Z55944","Kasson","MN",7235,3.59999999999999,4.3,12.1,1.8,114.1,5.2,9.5,1972,3915,421,377,6546,13064,5841,4590.85714285714,1106
"Z55945","Kellogg","MN",1200,9.90000000000001,4.8,15.5,7.8,100,2.40000000000001,-17.6,10850,5023,1254,6049,10316,14869,23214,10225,8691
"Z55946","Kenyon","MN",3167,7.3,5.1,15.9,5.6,102.5,3.59999999999999,1.5,6905,5623,1395,3450,9549,14082,12491,7642.14285714286,4671
"Z55947","La Crescent","MN",7565,5.8,2.1,18.4,10,95.3,-13.8,-2.3,4696,735,2764,8821,11956,21447,17034,9636.14285714286,7722
"Z55949","Lanesboro","MN",1786,7.40000000000001,10.5,17.9,10.6,81.1,-6.40000000000001,1.40000000000001,7072,16213,2489,9546,17297,19379,12616,12087.4285714286,11839
"Z55951","Le Roy","MN",1349,9.90000000000001,8.3,18.7,15.8,86.3,33.3,24.4,10851,12485,3049,15348,15334,2983,1687,8819.57142857143,6417
"Z55952","Lewiston","MN",2477,9.8,2.9,13.4,10.9,99,15.7,-9.3,10706,1625,654,9905,10636,7234,21243,8857.57142857143,6483
"Z55953","Lyle","MN",874,13.8,10.1,19.8,13.3,85.9,-12.2,0,15479,15653,3986,12730,15484,21110,14940,14197.4285714286,15640
"Z55954","Mabel","MN",1334,12.4,12.8,18.3,13.1,74.1,5.59999999999999,-6.09999999999999,13921,19119,2753,12497,19676,12854,19713,14361.8571428571,15904
"Z55955","Mantorville","MN",2697,2.59999999999999,1.6,11.1,4.9,144.6,-5.2,-12.2,1071,357,297,2668,2510,18859,22129,6841.57142857143,3505
"Z55956","Mazeppa","MN",1971,9.40000000000001,6,15.9,4.9,112.1,3.8,-9.7,10109,7652,1397,2674,6975,13972,21381,9165.71428571429,7004
"Z55957","Millville","MN",644,11.4,3.2,19.9,6.2,105,-23.4,46.2,12777,2063,4017,4141,8821,22830,454,7871.85714285714,5045
"Z55959","Minnesota City","MN",2598,7.09999999999999,12.3,19.7,11.4,89.8,5.40000000000001,-7.90000000000001,6593,18564,3915,10508,13970,12958,20642,12450,12540
"Z55960","Oronoco","MN",3195,3.2,6.1,15.7,5.6,161.5,-18.4,-3.7,1601,7768,1314,3449,1480,22212,18176,8000,5198
"Z55961","Ostrander","MN",346,9.2,10.7,23.9,11.7,77.8,0,25,9813,16511,8300,10896,18511,16363,1608,11714.5714285714,11190
"Z55962","Peterson","MN",742,5.40000000000001,5.9,17,7.6,93.7,27.1,-23.1,4138,7362,1889,5809,12534,3937,23787,8493.71428571429,5910
