Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,Rank_Label
Z61834,Danville,IL,7953,15.1,7,45.3,7.4,104,1.4,-4.1,16704,9961,22772,5650,9115,15509,18447,14022.57143,15358,At-risk
Z65014,Bland,MO,1981,16,11.9,34.6,27.3,77,45.7,25,17453,18139,18119,22195,18832,1893,1529,14022.85714,15359,At-risk
Z95954,Magalia,CA,11976,10.6,10,48.2,17.6,67.5,34.7,8.7,11806,15461,23304,17026,21466,2785,6315,14023.28571,15360,At-risk
Z19151,Philadelphia,PA,33982,13,9.3,32.2,22.1,79.5,10.9,10.5,14561,14336,16390,20069,17898,9614,5298,14023.71429,15361,At-risk
Z77072,Houston,TX,58871,39.1,10.3,25.2,27.2,69.7,39.7,17.7,24274,16020,9750,22160,20917,2309,2737,14023.85714,15362,At-risk
Z77871,Normangee,TX,2620,7.5,17.9,26.2,13.5,91.2,-6.1,2.3,7274,22653,10837,12981,13449,19258,11726,14025.42857,15363,At-risk
Z06782,Plymouth,CT,2234,12.1,10.9,21,9.2,98.3,-14.9,-12.9,13520,16803,5174,7815,10865,21656,22350,14026.14286,15364,At-risk
Z95695,Woodland,CA,38998,19,4.9,30.1,14,86.5,5.2,-2.2,19565,5297,14573,13539,15245,13085,16880,14026.28571,15365,At-risk
Z79311,Abernathy,TX,3863,23.7,13,24.5,18.1,97.3,8.9,5.7,21910,19384,8982,17361,11267,10719,8562,14026.42857,15366,At-risk
Z75442,Farmersville,TX,9740,16,10.9,31.2,16.3,109.5,12,-0.9,17463,16828,15586,15856,7610,8998,15844,14026.42857,15367,At-risk
Z05476,Richford,VT,3203,16.7,5.8,31.1,19.1,81,2.1,7.9,17967,7287,15464,18125,17361,15090,6893,14026.71429,15368,At-risk
Z87121,Albuquerque,NM,78626,26.7,6.4,33,25.4,90.8,13.6,8.7,22851,8665,16988,21540,13621,8187,6340,14027.42857,15369,At-risk
Z71424,Elmer,LA,1327,17.4,19.5,30.1,7.7,95,-27.3,42.9,18528,23200,14632,6021,12065,23200,547,14027.57143,15370,At-risk
Z81410,Austin,CO,1611,14.7,3,29,22.2,66.7,2.5,4.2,16379,1766,13584,20107,21655,14839,9868,14028.28571,15371,At-risk
Z98596,Winlock,WA,7333,11.5,6.7,40.3,18.2,73.1,14.2,4.7,12931,9223,21260,17487,19987,7905,9410,14029,15372,At-risk
Z15338,Greensboro,PA,1515,12.3,15.6,32.5,10.2,88.6,45.3,-8.3,13745,21509,16651,9167,14416,1915,20802,14029.28571,15373,At-risk
Z53715,Madison,WI,14009,7.7,5.4,26.5,52.8,49.7,4.5,2.8,7548,6306,11091,24549,23939,13583,11213,14032.71429,15374,At-risk
Z78654,Marble Falls,TX,17860,16,7.5,34.7,16.5,90.1,9.9,2.5,17471,11047,18162,16065,13851,10147,11488,14033,15375,At-risk
Z95827,Sacramento,CA,20509,11.7,6.2,33.3,17.8,80,16.5,-3.4,13163,8136,17225,17164,17719,6942,17884,14033.28571,15376,At-risk
Z57450,Hoven,SD,695,13.6,7.3,26.5,13.9,92.3,8.6,-24.1,15299,10598,11111,13419,13053,10895,23863,14034,15377,At-risk
Z44515,Youngstown,OH,27267,8.8,9.5,27.6,12.1,86.5,-1.4,-4,9186,14647,12292,11414,15240,17072,18389,14034.28571,15378,At-risk
Z10044,New York,NY,11783,11.2,8.2,30.8,11.3,154.2,-28,-14.3,12442,12311,15228,10465,1872,23259,22669,14035.14286,15379,At-risk
Z86335,Rimrock,AZ,6025,15.2,4.3,28.4,17.5,99.9,-1.4,-6.7,16799,4030,13026,16892,10383,17062,20060,14036,15380,At-risk
Z65001,Argyle,MO,346,30.5,7.1,17.8,2.9,90.6,-26.7,-33.3,23556,10217,2399,894,13660,23148,24380,14036.28571,15381,At-risk
Z12828,Fort Edward,NY,9363,9.3,9.5,28.4,11.3,86.5,5.4,-11.6,9894,14654,13073,10453,15235,12962,21989,14037.14286,15382,At-risk
Z26447,Walkersville,WV,1406,20.7,1.8,50.5,14.6,88.6,-83.9,55.6,20517,560,23595,14246,14427,24625,299,14038.42857,15383,At-risk
Z22903,Charlottesville,VA,38869,6.8,11.1,28,26.3,80.3,1,7.5,6095,17023,12704,21864,17623,15758,7203,14038.57143,15384,At-risk
Z49636,Glen Arbor,MI,504,3.5,10.3,32.2,17.2,133.1,-8.2,-24.6,1874,15867,16394,16652,3602,20017,23883,14041.28571,15385,At-risk
Z21804,Salisbury,MD,38772,10.4,9.2,24.2,19,64.4,6.7,2.2,11467,14138,8629,18031,22140,12123,11768,14042.28571,15386,At-risk
Z78742,Austin,TX,748,32.3,5.2,24.7,21.5,70.2,93.5,-4,23779,5946,9134,19697,20783,622,18338,14042.71429,15387,At-risk
Z21861,Sharptown,MD,1023,14.9,5.6,24,15.9,70,19,-33.3,16497,6855,8354,15454,20826,5972,24342,14042.85714,15388,At-risk
Z47220,Brownstown,IN,5623,16.1,7.7,31.3,13.5,102.8,-4.6,1.4,17517,11419,15657,13003,9484,18614,12611,14043.57143,15389,At-risk
Z92407,San Bernardino,CA,62439,27.2,6,38.8,23,82,28.3,9.6,22966,7746,20577,20554,16973,3730,5765,14044.42857,15390,At-risk
Z32404,Panama City,FL,37723,13.9,14.7,33.5,15.6,106.4,14.4,0.9,15558,20903,17411,15224,8437,7787,12999,14045.57143,15391,At-risk
Z33033,Homestead,FL,55392,28.6,10,33.5,29.4,89.6,28.9,24,23222,15557,17395,22741,14078,3616,1714,14046.14286,15392,At-risk
Z30256,Meansville,GA,2466,9.9,12.7,30.7,12.5,101.1,-27.6,6.2,10808,19006,15181,11912,9982,23233,8204,14046.57143,15393,At-risk
Z25854,Hico,WV,1215,15.3,13.3,31.3,8.8,102.9,-26.7,9.1,16828,19672,15691,7416,9435,23145,6140,14046.71429,15394,At-risk
Z70301,Thibodaux,LA,44529,21.2,6.2,29.4,15.2,112.5,-0.5,-2.3,20791,8199,13989,14818,6909,16616,17007,14047,15395,At-risk
Z83324,Dietrich,ID,753,17.3,13.1,32.4,12.9,105.8,12.5,0,18464,19468,16565,12357,8602,8723,14153,14047.42857,15396,At-risk
Z58426,Courtenay,ND,162,12.9,22.3,17.3,16.7,149.7,-54.5,0,14510,23805,2084,16170,2155,24362,15250,14048,15397,At-risk
Z88348,San Patricio,NM,243,24.9,18.2,21.1,30.9,42.3,171.4,50,22330,22789,5292,23040,24340,203,346,14048.57143,15398,At-risk
Z45744,Lowell,OH,2349,9.7,12.9,32.7,7.7,96.7,6.9,-13,10526,19211,16801,6024,11452,11977,22359,14050,15399,At-risk
Z55342,Hector,MN,1990,9.6,17.3,19.9,8.2,95.2,-9.6,-13.6,10395,22393,4087,6575,11987,20429,22485,14050.14286,15400,At-risk
Z82443,Thermopolis,WY,4714,8.8,7.8,25,10.7,76.5,-6.1,-6.8,9257,11545,9490,9716,18957,19265,20125,14050.71429,15401,At-risk
Z83627,Hammett,ID,678,25,4.3,39.8,3.7,90.9,-11.1,0,22366,4049,21060,1573,13538,20859,14911,14050.85714,15402,At-risk
Z04974,Searsport,ME,2639,12,10.5,23.6,15.6,66.1,8.3,1.3,13401,16249,7975,15178,21784,11118,12658,14051.85714,15403,At-risk
Z21601,Easton,MD,23920,12.4,9.9,24.1,11,73.1,-2.1,0.8,13880,15322,8498,10082,19979,17459,13154,14053.42857,15404,At-risk
Z80501,Longmont,CO,41742,18.8,4.9,23.4,20.9,78.2,2.3,0.6,19437,5296,7705,19308,18381,14962,13287,14053.71429,15405,At-risk
Z15064,Morgan,PA,468,6.3,4.8,57.8,54.8,100.3,-5.9,4.2,5364,4968,24170,24576,10236,19185,9881,14054.28571,15406,At-risk
Z01011,Chester,MA,1506,8.2,12.2,25.2,7.6,99.2,-17.9,-18.8,8232,18457,9764,5874,10567,22139,23357,14055.71429,15407,At-risk
Z57251,Marvin,SD,143,7.6,16.4,8.2,0,73.9,-76.5,-40,7404,21975,102,25,19743,24599,24543,14055.85714,15408,At-risk
Z36079,Troy,AL,10036,18.9,12.8,26.4,19,101.1,9.5,3.7,19465,19145,11038,18038,9996,10362,10352,14056.57143,15409,At-risk
Z32333,Havana,FL,10346,14.8,9.7,34.5,19.9,97,7.8,7.1,16416,15025,18040,18669,11373,11400,7475,14056.85714,15410,At-risk
Z04979,Solon,ME,1001,7.9,7.5,44.8,17.3,82.1,40.7,-9.1,7766,10958,22647,16761,16922,2230,21121,14057.85714,15411,At-risk
Z48174,Romulus,MI,31251,13.7,7.3,35.3,19.1,88.1,10.1,3,15391,10600,18583,18144,14643,10043,11002,14058,15412,At-risk
Z57448,Hosmer,SD,397,13.4,14.3,17.8,21,78.5,57.6,-10,15067,20562,2417,19363,18260,1291,21446,14058,15413,At-risk
Z26253,Beverly,WV,3310,10.6,10,23.8,21.5,101.9,-0.9,-2,11722,15460,8203,19696,9753,16836,16737,14058.14286,15414,At-risk
Z18466,Tobyhanna,PA,17783,12.4,9.6,35.1,16.1,101.3,-9.3,10.6,13873,14858,18464,15691,9927,20338,5258,14058.42857,15415,At-risk
Z04971,Saint Albans,ME,2157,13.2,9.4,36,18.1,99.3,7,3.8,14774,14515,19000,17399,10560,11910,10254,14058.85714,15416,At-risk
Z83605,Caldwell,ID,41748,21.5,6.4,32.8,21.2,82.6,17.7,4.8,20953,8654,16842,19514,16736,6421,9295,14059.28571,15417,At-risk
Z33592,Thonotosassa,FL,10237,19.5,7.5,37.3,23.7,74.5,37.9,11.4,19852,11068,19774,20868,19571,2471,4816,14060,15418,At-risk
Z22815,Broadway,VA,8221,21.3,6.3,21.6,11.6,78,-2.4,-1.8,20812,8429,5806,10747,18435,17603,16589,14060.14286,15419,At-risk
Z45176,Williamsburg,OH,9215,14.2,8.9,31.5,12.2,113.5,2.2,-6.2,15893,13653,15815,11561,6700,15000,19805,14061,15420,At-risk
Z98366,Port Orchard,WA,33197,7.8,11.7,35,13.9,93.2,6,-0.7,7755,17819,18413,13461,12741,12549,15690,14061.14286,15421,At-risk
Z43229,Columbus,OH,48597,14.3,9.7,21,22.2,76.9,17.1,-1.9,15978,15023,5167,20099,18856,6686,16634,14063.28571,15422,At-risk
Z76823,Bangs,TX,3215,15.3,15.1,28.1,8.4,77.4,4.8,5.6,16896,21165,12798,6895,18665,13354,8684,14065.28571,15423,At-risk
Z27407,Greensboro,NC,50279,13.5,11.4,22.2,16.8,93.4,4.2,-2,15135,17475,6450,16264,12674,13742,16724,14066.28571,15424,At-risk
Z77058,Houston,TX,16881,7.6,8.2,24.2,18.6,97.5,-32.6,-3,7429,12263,8622,17743,11180,23602,17626,14066.42857,15425,At-risk
Z45345,New Lebanon,OH,6419,11.5,7.9,31.4,16.7,96.5,9.1,-6.1,12873,11790,15724,16217,11555,10604,19705,14066.85714,15426,At-risk
Z54201,Algoma,WI,5372,11.4,6.9,22.7,11.7,85.7,-11.8,-10.2,12775,9713,6953,10885,15550,21010,21582,14066.85714,15427,At-risk
Z56181,Welcome,MN,1134,10.7,11.4,25.4,18.7,72.8,2.3,8.8,11900,17451,9968,17818,20078,14971,6290,14068,15428,At-risk
Z63964,Silva,MO,756,27,6.2,33.9,5.3,51.6,50,-9.1,22912,8215,17645,3184,23774,1647,21118,14070.71429,15429,At-risk
Z23867,Jarratt,VA,1814,15.9,21.9,18.2,9,62.5,-2,7.4,17337,23745,2694,7559,22488,17403,7274,14071.42857,15430,At-risk
Z26142,Davisville,WV,2880,6.7,4.7,38.2,22.7,104.6,-25.4,0,5947,4788,20250,20406,8951,23047,15113,14071.71429,15431,At-risk
Z47244,Hartsville,IN,674,5.8,11.2,33.6,6.9,112.6,-78.3,-14.3,4671,17149,17475,5043,6867,24604,22702,14073,15432,At-risk
Z33707,Saint Petersburg,FL,24846,8.3,10.9,31.6,14,87.8,-6.9,4.6,8424,16771,15918,13552,14741,19575,9532,14073.28571,15433,At-risk
Z76522,Copperas Cove,TX,36047,6.4,14,40,11.6,97.7,5.2,-1.7,5589,20277,21163,10841,11082,13073,16488,14073.28571,15434,At-risk
Z43983,Piedmont,OH,443,9.8,10.8,25.3,36.3,66.2,44.4,0,10676,16650,9869,23797,21778,1970,13783,14074.71429,15435,At-risk
Z48885,Sidney,MI,922,19,3.5,30.3,3.8,89.6,-29,-14.3,19538,2546,14745,1649,14045,23331,22670,14074.85714,15436,At-risk
Z23508,Norfolk,VA,21699,9.2,10.7,31.5,28,79.6,31.7,0.9,9761,16510,15829,22379,17877,3186,12984,14075.14286,15437,At-risk
Z38855,Mantachie,MS,4875,23.2,13.7,36.3,15.1,88.5,149.5,6.2,21698,20080,19187,14750,14476,269,8067,14075.28571,15438,At-risk
Z99180,Usk,WA,1125,4.2,5.4,50.1,12.1,69.6,-5.3,0,2647,6242,23545,11470,20922,18933,14771,14075.71429,15439,At-risk
Z74136,Tulsa,OK,31271,8,11.8,24.5,18.7,84,3.5,-0.2,8040,17964,8978,17816,16227,14165,15340,14075.71429,15440,At-risk
Z38134,Memphis,TN,42777,12.3,9.5,33.4,13,99.7,6.8,-3.3,13771,14691,17322,12470,10436,12040,17803,14076.14286,15441,At-risk
Z19015,Brookhaven,PA,16489,12.6,8.9,27.1,12.6,103.4,-7.8,-3.3,14095,13632,11754,12004,9313,19889,17850,14076.71429,15442,At-risk
Z50250,Stuart,IA,2347,8.7,9.8,25.5,15.9,78.8,0.3,0,9050,15139,10075,15460,18147,16114,14557,14077.42857,15443,At-risk
Z16915,Coudersport,PA,5985,9.8,8.8,28.9,10.9,83.4,-2.6,-2.1,10642,13409,13540,9995,16433,17701,16822,14077.42857,15444,At-risk
Z98277,Oak Harbor,WA,37999,6.8,7,39.6,10.9,87.4,-1,-6.1,6204,9861,20964,10024,14883,16887,19727,14078.57143,15445,At-risk
Z97064,Vernonia,OR,3505,14.3,15.8,31.4,14.1,103.9,6,4.3,16036,21633,15773,13645,9159,12538,9767,14078.71429,15446,At-risk
Z20006,Washington,DC,2905,0,6.2,21,38.9,48.2,-11.6,-1.5,49,7986,5137,24024,24022,20969,16367,14079.14286,15447,At-risk
Z15025,Clairton,PA,16426,5.9,13.1,27.8,13.9,96.3,-4.4,-3.8,4784,19415,12517,13425,11630,18533,18250,14079.14286,15448,At-risk
Z73932,Beaver,OK,2292,18.7,24.4,21,7.1,114.8,1.5,-15.7,19355,24063,5187,5202,6424,15435,22893,14079.85714,15449,At-risk
Z37412,Chattanooga,TN,21438,14.5,10,25.1,13.3,86.4,0.8,0.5,16151,15503,9629,12760,15278,15874,13368,14080.42857,15450,At-risk
Z49878,Rapid River,MI,3585,6,9.1,37.1,15.4,95.6,-4,0,4976,13937,19655,15047,11847,18363,14738,14080.42857,15451,At-risk
Z22041,Falls Church,VA,29110,20.2,4.9,21.2,16.6,106.5,-22.7,-7.4,20229,5301,5349,16098,8409,22758,20428,14081.71429,15452,At-risk
Z83211,American Falls,ID,5971,23.4,9.4,25.9,13.9,93,0.5,4.7,21802,14577,10515,13414,12799,16016,9450,14081.85714,15453,At-risk
Z05860,Orleans,VT,2595,15.5,6.8,27.7,18.5,84.7,-4.9,7.3,16985,9500,12374,17684,15957,18744,7348,14084.57143,15454,At-risk
Z47424,Bloomfield,IN,8850,10.4,13.2,30.3,10.9,101.7,3.2,-4.3,11491,19548,14809,10004,9799,14334,18607,14084.57143,15455,At-risk
Z67491,Windom,KS,508,14.8,3,25,17.7,106.6,-20,-16.7,16457,1767,9433,17046,8381,22424,23087,14085,15456,At-risk
Z59469,Raynesford,MT,161,5,10.2,40.2,17.4,84.4,60,-25,3608,15732,21231,16844,16070,1215,23899,14085.57143,15457,At-risk
Z85374,Surprise,AZ,46394,9,8.9,33.9,13.6,96.9,0.3,-2.5,9552,13595,17657,13130,11391,16105,17176,14086.57143,15458,At-risk
Z32603,Gainesville,FL,7598,6.4,14.8,25.3,54.5,42.3,10.6,14.7,5523,20943,9884,24575,24350,9789,3543,14086.71429,15459,At-risk
Z95665,Pine Grove,CA,4536,4.7,6,39.5,16.9,103.7,-17.1,-5.1,3281,7581,20912,16417,9219,22038,19165,14087.57143,15460,At-risk
Z76691,West,TX,6487,13.9,13.2,21,11.6,96.5,-7.5,-1.3,15606,19562,5177,10743,11541,19782,16204,14087.85714,15461,At-risk
Z29742,Sharon,SC,2302,6.9,8.3,35.1,13.9,98.7,4,-19.2,6256,12438,18458,13462,10743,13866,23395,14088.28571,15462,At-risk
Z81415,Crawford,CO,1334,10.4,13.8,28,4.6,114.9,-29.9,-11.8,11544,20127,12713,2406,6395,23387,22047,14088.42857,15463,At-risk
Z78650,Mc Dade,TX,1985,27.9,15.2,36.8,26.4,103.7,62.9,18.8,23121,21262,19500,21906,9223,1127,2487,14089.42857,15464,At-risk
Z13083,Lacona,NY,1637,8.8,4.2,34.1,17.8,84.3,-7.5,0,9140,3823,17772,17165,16112,19788,14832,14090.28571,15465,At-risk
Z58461,Litchville,ND,388,12.9,23.6,39.7,27.1,91.2,40,28.6,14511,23957,21058,22143,13468,2282,1231,14092.85714,15466,At-risk
Z83811,Clark Fork,ID,1198,7.5,10.7,42.8,24.6,53.4,33.1,11.4,7283,16489,22147,21251,23644,3024,4817,14093.57143,15467,At-risk
Z45810,Ada,OH,8502,8.3,11.2,27.8,15.7,87.2,1,0,8435,17162,12509,15291,14970,15754,14541,14094.57143,15468,At-risk
Z56447,Emily,MN,1051,9.6,4.6,29.6,6.4,64.2,-7.8,-16.3,10401,4623,14151,4420,22170,19917,22982,14094.85714,15469,At-risk
Z16403,Cambridge Springs,PA,6698,12.2,6,38.7,13.3,92.6,5.6,-3.8,13635,7687,20528,12829,12938,12834,18216,14095.28571,15470,At-risk
Z38804,Tupelo,MS,17091,15.3,11.6,31.3,19.3,111.5,3.1,5.7,16854,17746,15679,18272,7148,14381,8588,14095.42857,15471,At-risk
Z28618,Deep Gap,NC,2080,15.7,7.2,29.9,15.6,84.3,8.3,0,17169,10391,14420,15210,16106,11100,14281,14096.71429,15472,At-risk
Z98628,Klickitat,WA,481,5.2,1.4,33.8,17.7,51.5,6.7,-25,3924,265,17564,17086,23780,12127,23932,14096.85714,15473,At-risk
Z53943,Loganville,WI,1038,13.4,8.2,20.5,13.1,95.9,-34.4,-4.3,15064,12334,4644,12501,11756,23719,18664,14097.42857,15474,At-risk
Z97901,Adrian,OR,587,14.7,14.5,35.9,18.1,89,23.1,9.1,16389,20739,18959,17398,14294,4847,6061,14098.14286,15475,At-risk
Z62088,Staunton,IL,6592,8,9.8,28.2,13.4,87.7,-0.3,-4.1,8018,15129,12877,12894,14776,16550,18452,14099.42857,15476,At-risk
Z58789,Upham,ND,360,9.7,24.8,34.5,18.9,70.7,33.3,12.5,10558,24098,18071,18002,20653,2991,4324,14099.57143,15477,At-risk
Z04627,Deer Isle,ME,1581,10.8,7.7,35.4,9.6,85.3,-8.7,1.6,11956,11375,18652,8408,15709,20171,12431,14100.28571,15478,At-risk
Z16938,Morris,PA,754,14.9,3.6,28.4,14,98.4,-4.1,-22.2,16491,2714,13020,13531,10841,18400,23720,14102.42857,15479,At-risk
Z79372,Sundown,TX,1291,17.2,12.8,26.4,12.7,98,20,-9.8,18392,19139,11037,12091,10993,5669,21397,14102.57143,15480,At-risk
Z45729,Fleming,OH,1513,8.3,15.1,33.9,3,133.7,-29,-20.8,8433,21134,17693,1011,3527,23325,23597,14102.85714,15481,At-risk
Z70532,Elton,LA,2542,25.7,12,28.9,16.2,92.5,5.5,18.2,22573,18310,13562,15741,12980,12901,2658,14103.57143,15482,At-risk
Z04435,Exeter,ME,1001,14.7,6.5,35.4,12.1,80.5,28,-12.5,16302,8846,18645,11453,17528,3773,22181,14104,15483,At-risk
Z80824,Kirk,CO,233,24.4,11.9,26.1,6,76,-22.2,22.2,22151,18171,10723,3963,19082,22703,1945,14105.42857,15484,At-risk
Z62226,Belleville,IL,29862,6.9,10,25.6,16.8,85.6,-3.2,-2.2,6331,15428,10187,16275,15603,17993,16923,14105.71429,15485,At-risk
Z38610,Blue Mountain,MS,3950,29.6,7.2,36.4,22.4,100,13,8.3,23403,10446,19221,20246,10347,8487,6592,14106,15486,At-risk
Z75103,Canton,TX,13487,14.2,12.9,27.3,13.1,83.1,0.2,8.7,15924,19231,11983,12547,16549,16146,6365,14106.42857,15487,At-risk
Z65649,Fair Play,MO,1346,15.4,15.8,33.5,25.8,74.8,162.5,27.3,16960,21639,17418,21686,19486,226,1333,14106.85714,15488,At-risk
Z77435,East Bernard,TX,4641,18.9,16.8,25.3,12.8,95.5,5.6,3.8,19492,22180,9889,12213,11884,12827,10263,14106.85714,15489,At-risk
Z57633,Isabel,SD,458,8.2,18.8,20.2,9.4,103.8,-25.7,-15,8317,22956,4376,8057,9174,23076,22794,14107.14286,15490,At-risk
Z48741,Kingston,MI,1989,13.5,6.2,34.3,18.5,80.2,52.7,-8,15173,8161,17906,17710,17642,1492,20670,14107.71429,15491,At-risk
Z13158,Truxton,NY,1573,13.3,6.1,29.3,11,76.8,-81,5.9,14892,7903,13899,10123,18864,24614,8469,14109.14286,15492,At-risk
Z61537,Henry,IL,2772,9.1,7.6,22.4,16.1,86.6,-3.6,-12.6,9665,11162,6624,15635,15202,18185,22293,14109.42857,15493,At-risk
Z73008,Bethany,OK,20338,14,10.7,24.5,16.9,90.2,12.4,-4.3,15689,16551,8972,16357,13812,8799,18590,14110,15494,At-risk
Z24148,Ridgeway,VA,7771,17.4,10.1,30.7,14,60.5,11.9,13.5,18483,15680,15164,13546,22822,9082,3996,14110.42857,15495,At-risk
Z20712,Mount Rainier,MD,9146,26.2,6.1,18.6,12.8,63.1,-39.9,8.3,22686,7967,2953,12173,22376,23981,6646,14111.71429,15496,At-risk
Z17220,Dry Run,PA,345,10.8,3.2,34.6,7.9,94.7,-46.8,-25,11974,2054,18076,6263,12179,24205,24032,14111.85714,15497,At-risk
Z13072,Georgetown,NY,733,14.4,13.9,40,16.9,85.9,14.3,25,16053,20227,21162,16423,15494,7854,1571,14112,15498,At-risk
Z94108,San Francisco,CA,14252,28.5,7.1,20.9,24.5,65.4,16.7,3.7,23214,10215,5034,21184,21949,6870,10328,14113.42857,15499,At-risk
Z48617,Clare,MI,8487,13.5,6.3,32.1,22.4,82.9,-0.6,10.4,15172,8394,16300,20235,16633,16697,5367,14114,15500,At-risk
Z64056,Independence,MO,17344,11.2,6.4,30.5,24.6,104.1,-12.9,2.9,12523,8601,14948,21226,9104,21253,11150,14115,15501,At-risk
Z43322,Green Camp,OH,368,12.2,5.4,34.9,11.4,72.6,1.9,0,13663,6386,18304,10590,20128,15225,14511,14115.28571,15502,At-risk
Z77519,Batson,TX,1370,20.9,15,43.4,8.7,85.2,32.6,5.6,20640,21108,22327,7291,15746,3074,8624,14115.71429,15503,At-risk
Z98541,Elma,WA,10041,12.6,8.9,41.4,19.8,75.6,35,5.5,14201,13633,21677,18617,19229,2754,8716,14118.14286,15504,At-risk
Z40143,Hardinsburg,KY,6167,16.3,9.9,31.6,14,102.7,8.1,-0.6,17681,15358,15908,13551,9516,11209,15605,14118.28571,15505,At-risk
Z62434,Ingraham,IL,303,14.1,2.3,31.6,4.6,79,-16.9,-22.2,15802,962,15858,2411,18053,22009,23735,14118.57143,15506,At-risk
Z54840,Grantsburg,WI,4379,8.3,6.2,28.5,18.6,77.7,-7.7,1,8468,8078,13137,17759,18563,19866,12971,14120.28571,15507,At-risk
Z21555,Oldtown,MD,1564,12.4,6.1,36.5,6.6,57.6,16.7,-16.7,13879,7893,19284,4689,23199,6873,23027,14120.57143,15508,At-risk
Z28801,Asheville,NC,14300,10.6,6.8,34.6,27.6,66.9,11.4,8.7,11723,9445,18093,22277,21616,9350,6343,14121,15509,At-risk
Z13042,Cleveland,NY,2856,12.1,5,27.4,25.4,93.9,8.5,-15.4,13529,5472,12024,21530,12493,10959,22840,14121,15510,At-risk
Z33917,North Fort Myers,FL,29743,12.8,11.5,45,16.2,84.7,15.5,10.9,14369,17600,22706,15791,15951,7323,5108,14121.14286,15511,At-risk
Z63351,Jonesburg,MO,1608,12.9,10.6,23.5,10.4,98.9,-0.6,-18.9,14520,16397,7865,9354,10668,16675,23369,14121.14286,15512,At-risk
Z60113,Creston,IL,334,21.7,5.6,28,8.7,78.6,-3.4,0,21033,6882,12666,7258,18206,18096,14715,14122.28571,15513,At-risk
Z55732,Embarrass,MN,1318,8.5,6.7,29.6,6.8,85,-31.4,-13.6,8747,9178,14168,4917,15832,23521,22495,14122.57143,15514,At-risk
Z17035,Honey Grove,PA,824,25.2,8.4,31.2,12.7,81,0,20,22399,12767,15564,12131,17353,16351,2295,14122.85714,15515,At-risk
Z61337,Malden,IL,475,10,5.6,24.9,16.4,60.2,-3.6,0,10986,6811,9360,15918,22865,18198,14724,14123.14286,15516,At-risk
Z49090,South Haven,MI,13910,11.5,9.5,34.9,19.4,85.4,15.4,2.4,12880,14678,18327,18354,15692,7365,11567,14123.28571,15517,At-risk
Z12887,Whitehall,NY,4863,11.3,9.9,31.9,21.5,80,23.2,1.4,12585,15311,16154,19718,17725,4823,12548,14123.42857,15518,At-risk
Z28768,Pisgah Forest,NC,7619,10.2,10.1,26.8,11.9,103.8,-7.9,-7.2,11190,15613,11436,11157,9181,19937,20355,14124.14286,15519,At-risk
Z02111,Boston,MA,7537,24.2,2.3,27.8,24.6,75.1,-3.4,11.8,22048,970,12437,21224,19400,18104,4697,14125.71429,15520,At-risk
Z85032,Phoenix,AZ,72222,15.1,6.7,26,18.7,95.6,-1.3,-0.6,16720,9260,10593,17821,11851,17012,15631,14126.85714,15521,At-risk
Z66106,Kansas City,KS,24440,19.7,7.2,27.2,21.2,85.1,3.8,7.3,19984,10425,11841,19494,15822,13990,7333,14127,15522,At-risk
Z23225,Richmond,VA,40059,14.9,10.2,25.8,17.1,64,15.8,3.8,16498,15810,10398,16535,22229,7205,10215,14127.14286,15523,At-risk
Z95971,Quincy,CA,5968,8.3,8.7,31.5,17.6,80.5,6.1,0,8518,13211,15813,16991,17535,12481,14352,14128.71429,15524,At-risk
Z14063,Fredonia,NY,14524,5,9.5,26.2,17.7,83.7,-3.5,-4,3548,14611,10816,17051,16336,18145,18395,14128.85714,15525,At-risk
Z60435,Joliet,IL,49789,14.9,8.9,24.7,12.7,90,-1.4,-1.7,16538,13660,9181,12078,13881,17067,16512,14131,15526,At-risk
Z74451,Park Hill,OK,4407,7.8,11.9,36.4,14.7,91.7,-35.8,18.9,7733,18077,19247,14315,13269,23793,2484,14131.14286,15527,At-risk
Z12835,Hadley,NY,2344,14.5,5.4,39.8,9.9,86.3,7.8,-6.2,16135,6407,21064,8800,15317,11406,19791,14131.42857,15528,At-risk
Z08641,Joint Base Mdl,NJ,4624,3,13.3,64.1,3.9,69.4,10.2,-8.3,1366,19623,24391,1746,20973,9997,20829,14132.14286,15529,At-risk
Z26426,Salem,WV,7409,12.8,13,40.3,14.1,101.2,0.2,12.9,14359,19332,21282,13670,9956,16133,4200,14133.14286,15530,At-risk
Z13036,Central Square,NY,8476,12.9,7.4,34.6,10.1,87.3,0.4,-0.5,14454,10807,18095,9032,14926,16062,15556,14133.14286,15531,At-risk
Z36362,Fort Rucker,AL,4895,1.2,19.3,82.2,8,135.9,-34.4,-2.8,317,23137,24605,6426,3289,23715,17445,14133.42857,15532,At-risk
Z38940,Holcomb,MS,1896,17.6,7.6,42.4,14.2,102.3,27.5,-6.2,18653,11241,22019,13774,9625,3859,19771,14134.57143,15533,At-risk
Z75904,Lufkin,TX,34062,17.8,12.2,29.3,19.4,82.5,38.7,3.8,18816,18505,13947,18328,16772,2391,10185,14134.85714,15534,At-risk
